# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
108.3803887,215.8890394,1595.889039,-7.8433047,7.8433047,0.0029964,0.0029964,-2.2258393,0.010543,2.2258642,270.2713878,6.61E-04,5.07E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8002031,0,108.4157491,-10.248107,0,0,64.4631179,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.6267212,835.8545235,0.0010483,334.1026931,0.0234757,8.26E+05,10.5791,87.8996865,0.400038,0.9346011,8.26E-04
108.7804267,212.7516593,1592.751659,-7.842106,7.842106,0.0029941,0.0029941,-2.2255749,0.010543,2.2255999,270.2714206,6.61E-04,5.07E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8002128,0,108.4157491,-10.248107,0,0,64.4631663,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.6471142,836.172076,0.0010486,334.1150512,0.0234713,8.26E+05,10.5791,87.8996865,0.3999766,0.934808,8.25E-04
109.1804032,209.6152402,1589.61524,-7.8409084,7.8409085,0.0029918,0.0029918,-2.2253106,0.0105431,2.2253356,270.2714534,6.61E-04,5.06E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8002224,0,108.4157491,-10.248107,0,0,64.4632148,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.6675009,836.4895312,0.0010489,334.1274056,0.0234668,8.26E+05,10.5791,87.8996865,0.3999152,0.9349788,8.25E-04
109.5803184,206.4797811,1586.479781,-7.8397119,7.839712,0.0029896,0.0029896,-2.2250465,0.0105431,2.2250715,270.2714861,6.60E-04,5.06E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.800232,0,108.4157491,-10.248107,0,0,64.4632633,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.6878814,836.8068892,0.0010492,334.1397561,0.0234624,8.26E+05,10.5791,87.8996865,0.3998539,0.9352759,8.25E-04
109.9801723,203.3452811,1583.345281,-7.8385166,7.8385166,0.0029873,0.0029873,-2.2247825,0.0105431,2.2248075,270.2715189,6.60E-04,5.05E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8002417,0,108.4157491,-10.248107,0,0,64.4633118,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.7082557,837.1241502,0.0010496,334.1521029,0.0234579,8.26E+05,10.5791,87.8996865,0.3997926,0.9355621,8.25E-04
110.3799648,200.211739,1580.211739,-7.8373223,7.8373223,0.002985,0.002985,-2.2245186,0.0105431,2.2245436,270.2715517,6.60E-04,5.05E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8002513,0,108.4157491,-10.248107,0,0,64.4633602,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.7286237,837.4413142,0.0010499,334.164446,0.0234535,8.26E+05,10.5791,87.8996865,0.3997314,0.935846,8.25E-04
110.7796962,197.0791539,1577.079154,-7.8361291,7.8361291,0.0029828,0.0029828,-2.2242549,0.0105431,2.2242799,270.2715844,6.60E-04,5.04E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.800261,0,108.4157491,-10.248107,0,0,64.4634087,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.7489855,837.7583813,0.0010502,334.1767852,0.0234491,8.26E+05,10.5791,87.8996865,0.3996702,0.9361089,8.25E-04
111.1793664,193.9475247,1573.947525,-7.8349369,7.834937,0.0029805,0.0029805,-2.2239912,0.0105432,2.2240162,270.2716172,6.60E-04,5.04E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8002706,0,108.4157491,-10.248107,0,0,64.4634572,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.7693411,838.0753517,0.0010505,334.1891207,0.0234446,8.26E+05,10.5791,87.8996865,0.3996091,0.9364057,8.25E-04
111.5789755,190.8168505,1570.816851,-7.8337459,7.8337459,0.0029783,0.0029783,-2.2237277,0.0105432,2.2237527,270.2716499,6.59E-04,5.03E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8002802,0,108.4157491,-10.248107,0,0,64.4635057,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.7896905,838.3922254,0.0010508,334.2014524,0.0234402,8.26E+05,10.5791,87.8996865,0.3995481,0.9366773,8.25E-04
111.9785236,187.6871303,1567.68713,-7.8325559,7.832556,0.002976,0.002976,-2.2234643,0.0105432,2.2234893,270.2716826,6.59E-04,5.03E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8002899,0,108.4157491,-10.248107,0,0,64.4635542,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.8100337,838.7090025,0.0010512,334.2137804,0.0234358,8.26E+05,10.5791,87.8996865,0.3994871,0.9369416,8.24E-04
112.3780107,184.5583629,1564.558363,-7.8313671,7.8313671,0.0029737,0.0029737,-2.223201,0.0105432,2.223226,270.2717153,6.59E-04,5.02E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8002995,0,108.4157491,-10.248107,0,0,64.4636027,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.8303706,839.0256832,0.0010515,334.2261046,0.0234313,8.27E+05,10.5791,87.8996865,0.3994261,0.9371142,8.24E-04
112.7774368,181.4305475,1561.430548,-7.8301793,7.8301793,0.0029715,0.0029715,-2.2229379,0.0105432,2.2229629,270.271748,6.59E-04,5.02E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8003091,0,108.4157491,-10.248107,0,0,64.4636512,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.8507014,839.3422676,0.0010518,334.2384251,0.0234269,8.27E+05,10.5791,87.8996865,0.3993653,0.9372843,8.24E-04
113.1768021,178.3036829,1558.303683,-7.8289926,7.8289926,0.0029693,0.0029693,-2.2226748,0.0105433,2.2226999,270.2717808,6.59E-04,5.01E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8003187,0,108.4157491,-10.248107,0,0,64.4636997,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.8710261,839.6587557,0.0010521,334.2507418,0.0234225,8.27E+05,10.5791,87.8996865,0.3993044,0.9374574,8.24E-04
113.5761065,175.1777682,1555.177768,-7.8278069,7.8278069,0.002967,0.002967,-2.2224119,0.0105433,2.2224369,270.2718135,6.58E-04,5.01E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8003283,0,108.4157491,-10.248107,0,0,64.4637482,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.8913445,839.9751477,0.0010524,334.2630548,0.0234181,8.27E+05,10.5791,87.8996865,0.3992437,0.9376313,8.24E-04
113.9753501,172.0528025,1552.052803,-7.8266224,7.8266224,0.0029648,0.0029648,-2.2221491,0.0105433,2.2221741,270.2718461,6.58E-04,5.01E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8003379,0,108.4157491,-10.248107,0,0,64.4637967,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.9116568,840.2914436,0.0010528,334.275364,0.0234137,8.27E+05,10.5791,87.8996865,0.3991829,0.9377846,8.24E-04
114.3745331,168.9287846,1548.928785,-7.8254389,7.8254389,0.0029626,0.0029626,-2.2218865,0.0105433,2.2219115,270.2718788,6.58E-04,5.00E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8003475,0,108.4157491,-10.248107,0,0,64.4638452,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.9319629,840.6076436,0.0010531,334.2876695,0.0234093,8.27E+05,10.5791,87.8996865,0.3991223,0.9379516,8.24E-04
114.7736554,165.8057136,1545.805714,-7.8242564,7.8242565,0.0029603,0.0029603,-2.2216239,0.0105434,2.2216489,270.2719115,6.58E-04,5.00E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8003572,0,108.4157491,-10.248107,0,0,64.4638937,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.9522629,840.9237478,0.0010534,334.2999713,0.0234049,8.27E+05,10.5791,87.8996865,0.3990617,0.9381685,8.24E-04
115.172717,162.6835885,1542.683589,-7.8230751,7.8230751,0.0029581,0.0029581,-2.2213615,0.0105434,2.2213865,270.2719442,6.58E-04,4.99E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8003668,0,108.4157491,-10.248107,0,0,64.4639422,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.9725567,841.2397562,0.0010537,334.3122693,0.0234005,8.27E+05,10.5791,87.8996865,0.3990011,0.938372,8.23E-04
115.5717181,159.5624083,1539.562408,-7.8218948,7.8218948,0.0029559,0.0029559,-2.2210991,0.0105434,2.2211242,270.2719768,6.57E-04,4.99E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8003764,0,108.4157491,-10.248107,0,0,64.4639907,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.9928443,841.5556689,0.001054,334.3245637,0.0233961,8.27E+05,10.5791,87.8996865,0.3989406,0.9385329,8.23E-04
115.9706587,156.442172,1536.442172,-7.8207156,7.8207156,0.0029537,0.0029537,-2.2208369,0.0105434,2.220862,270.2720095,6.57E-04,4.98E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.800386,0,108.4157491,-10.248107,0,0,64.4640392,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.0131259,841.8714862,0.0010543,334.3368543,0.0233917,8.27E+05,10.5791,87.8996865,0.3988802,0.9387071,8.23E-04
116.3695389,153.3228786,1533.322879,-7.8195374,7.8195375,0.0029514,0.0029514,-2.2205749,0.0105434,2.2205999,270.2720421,6.57E-04,4.98E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8003955,0,108.4157491,-10.248107,0,0,64.4640877,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.0334013,842.187208,0.0010547,334.3491412,0.0233873,8.27E+05,10.5791,87.8996865,0.3988198,0.9388683,8.23E-04
116.7683587,150.2045271,1530.204527,-7.8183603,7.8183604,0.0029492,0.0029492,-2.2203129,0.0105435,2.2203379,270.2720748,6.57E-04,4.97E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8004051,0,108.4157491,-10.248107,0,0,64.4641362,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.0536706,842.5028344,0.001055,334.3614244,0.023383,8.27E+05,10.5791,87.8996865,0.3987594,0.9391126,8.23E-04
117.1671181,147.0871166,1527.087117,-7.8171843,7.8171843,0.002947,0.002947,-2.2200511,0.0105435,2.2200761,270.2721074,6.57E-04,4.97E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8004147,0,108.4157491,-10.248107,0,0,64.4641847,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.0739337,842.8183657,0.0010553,334.3737038,0.0233786,8.27E+05,10.5791,87.8996865,0.3986992,0.9392624,8.23E-04
117.5658173,143.9706459,1523.970646,-7.8160093,7.8160094,0.0029448,0.0029448,-2.2197893,0.0105435,2.2198144,270.27214,6.56E-04,4.97E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8004243,0,108.4157491,-10.248107,0,0,64.4642333,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.0941908,843.1338018,0.0010556,334.3859796,0.0233742,8.28E+05,10.5791,87.8996865,0.3986389,0.9394153,8.23E-04
117.9644562,140.8551142,1520.855114,-7.8148354,7.8148355,0.0029426,0.0029426,-2.2195277,0.0105435,2.2195528,270.2721727,6.56E-04,4.96E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8004339,0,108.4157491,-10.248107,0,0,64.4642818,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.1144418,843.4491428,0.0010559,334.3982517,0.0233698,8.28E+05,10.5791,87.8996865,0.3985788,0.9395694,8.23E-04
118.363035,137.7405205,1517.740521,-7.8136626,7.8136626,0.0029404,0.0029404,-2.2192662,0.0105435,2.2192913,270.2722053,6.56E-04,4.96E-07,43.8000001,-120.6300277,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8004435,0,108.4157491,-10.248107,0,0,64.4643303,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.1346866,843.7643889,0.0010563,334.4105201,0.0233655,8.28E+05,10.5791,87.8996865,0.3985186,0.9397393,8.22E-04
118.7615537,134.6268638,1514.626864,-7.8124908,7.8124908,0.0029382,0.0029382,-2.2190049,0.0105436,2.2190299,270.2722379,6.56E-04,4.95E-07,43.8000001,-120.6300276,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8004531,0,108.4157491,-10.248107,0,0,64.4643788,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.1549254,844.0795402,0.0010566,334.4227848,0.0233611,8.28E+05,10.5791,87.8996865,0.3984586,0.939948,8.22E-04
119.1600122,131.514143,1511.514143,-7.81132,7.81132,0.002936,0.002936,-2.2187436,0.0105436,2.2187687,270.2722705,6.56E-04,4.95E-07,43.8000001,-120.6300276,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8004626,0,108.4157491,-10.248107,0,0,64.4644273,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.1751581,844.3945967,0.0010569,334.4350458,0.0233568,8.28E+05,10.5791,87.8996865,0.3983986,0.9400958,8.22E-04
119.5584108,128.4023573,1508.402357,-7.8101503,7.8101503,0.0029338,0.0029338,-2.2184825,0.0105436,2.2185075,270.2723031,6.55E-04,4.94E-07,43.8000001,-120.6300276,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8004722,0,108.4157491,-10.248107,0,0,64.4644759,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.1953847,844.7095586,0.0010572,334.4473031,0.0233524,8.28E+05,10.5791,87.8996865,0.3983386,0.9402519,8.22E-04
119.9567494,125.2915056,1505.291506,-7.8089817,7.8089817,0.0029316,0.0029316,-2.2182215,0.0105436,2.2182465,270.2723357,6.55E-04,4.94E-07,43.8000001,-120.6300276,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8004818,0,108.4157491,-10.248107,0,0,64.4645244,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.2156052,845.024426,0.0010575,334.4595568,0.0233481,8.28E+05,10.5791,87.8996865,0.3982787,0.9404108,8.22E-04
120.3550281,122.181587,1502.181587,-7.8078141,7.8078141,0.0029294,0.0029294,-2.2179606,0.0105436,2.2179856,270.2723682,6.55E-04,4.93E-07,43.8000001,-120.6300276,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8004913,0,108.4157491,-10.248107,0,0,64.4645729,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.2358197,845.3391989,0.0010578,334.4718067,0.0233437,8.28E+05,10.5791,87.8996865,0.3982189,0.9405621,8.22E-04
120.753247,119.0726005,1499.072601,-7.8066475,7.8066475,0.0029827,0.0029827,-2.2176998,0.0105437,2.2177249,270.2724008,6.55E-04,4.98E-07,43.8000001,-120.6300276,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8005009,0,108.4157491,-10.248107,0,0,64.4649859,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.2560281,845.6586587,0.0010582,334.484053,0.0233394,8.28E+05,10.5791,87.8996865,0.3981568,0.9407102,8.22E-04
121.1514038,115.9645671,1495.964567,-7.8054599,7.80546,0.0031107,0.0031107,-2.2174391,0.0105437,2.2174642,270.2724334,6.55E-04,5.10E-07,43.8000001,-120.6300276,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8005105,0,108.4157491,-10.248107,0,0,64.4658908,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.2762303,845.9892644,0.0010585,334.4962956,0.023335,8.28E+05,10.5791,87.8996865,0.3980907,0.9408634,8.22E-04
121.5494944,112.8575329,1492.857533,-7.8042216,7.8042216,0.0031083,0.0031083,-2.2171786,0.0105437,2.2172037,270.2724659,6.54E-04,5.17E-07,43.8000001,-120.6300276,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.80052,0,108.4157491,-10.248107,0,0,64.4659377,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.296426,846.3197638,0.0010588,334.5085342,0.0233304,8.28E+05,10.5791,87.8996865,0.3980272,0.9410112,8.21E-04
121.9475217,109.7514867,1489.751487,-7.8029844,7.8029844,0.0031059,0.0031059,-2.2169182,0.0105437,2.2169432,270.2724985,6.54E-04,5.19E-07,43.8000001,-120.6300276,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8005296,0,108.4157491,-10.248107,0,0,64.4659846,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.3166153,846.6501581,0.0010592,334.5207689,0.0233259,8.28E+05,10.5791,87.8996865,0.3979638,0.9411637,8.21E-04
122.3454855,106.6464272,1486.646427,-7.8017484,7.8017484,0.0031035,0.0031035,-2.2166579,0.0105438,2.216683,270.272531,6.54E-04,5.21E-07,43.8000001,-120.6300276,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8005391,0,108.4157491,-10.248107,0,0,64.4660314,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.3367982,846.9804474,0.0010595,334.5329997,0.0233213,8.29E+05,10.5791,87.8996865,0.3979005,0.9413147,8.21E-04
122.743386,103.5423534,1483.542353,-7.8005135,7.8005135,0.003101,0.003101,-2.2163977,0.0105438,2.2164228,270.2725635,6.54E-04,5.21E-07,43.8000001,-120.6300276,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8005487,0,108.4157491,-10.248107,0,0,64.4660783,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.3569747,847.3106319,0.0010599,334.5452267,0.0233168,8.29E+05,10.5791,87.8996865,0.3978372,0.9414935,8.21E-04
123.1412232,100.4392642,1480.439264,-7.7992798,7.7992798,0.0030986,0.0030986,-2.2161377,0.0105438,2.2161628,270.2725961,6.54E-04,5.21E-07,43.8000001,-120.6300276,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8005582,0,108.4157491,-10.248107,0,0,64.4661251,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.3771448,847.6407116,0.0010602,334.5574497,0.0233122,8.29E+05,10.5791,87.8996865,0.397774,0.9416632,8.21E-04
123.5389972,97.3371585,1477.337159,-7.7980472,7.7980473,0.0030962,0.0030962,-2.2158777,0.0105438,2.2159028,270.2726286,6.53E-04,5.21E-07,43.8000001,-120.6300276,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8005678,0,108.4157491,-10.248107,0,0,64.466172,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.3973085,847.9706867,0.0010605,334.5696689,0.0233077,8.29E+05,10.5791,87.8996865,0.3977109,0.9418137,8.21E-04
123.936708,94.2360353,1474.236035,-7.7968158,7.7968159,0.0030938,0.0030938,-2.215618,0.0105438,2.215643,270.2726611,6.53E-04,5.20E-07,43.8000001,-120.6300276,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8005773,0,108.4157491,-10.248107,0,0,64.4662189,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.4174658,848.3005574,0.0010609,334.5818843,0.0233032,8.29E+05,10.5791,87.8996865,0.3976478,0.9419628,8.21E-04
124.3343558,91.1358935,1471.135894,-7.7955856,7.7955856,0.0030914,0.0030914,-2.2153583,0.0105439,2.2153834,270.2726936,6.53E-04,5.20E-07,43.8000001,-120.6300276,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8005868,0,108.4157491,-10.248107,0,0,64.4662658,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.4376167,848.6303236,0.0010612,334.5940957,0.0232986,8.29E+05,10.5791,87.8996865,0.3975847,0.9421173,8.21E-04
124.7319405,88.0367321,1468.036732,-7.7943565,7.7943565,0.003089,0.003089,-2.2150987,0.0105439,2.2151238,270.2727261,6.53E-04,5.19E-07,43.8000001,-120.6300276,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8005964,0,108.4157491,-10.248107,0,0,64.4663126,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.4577612,848.9599855,0.0010615,334.6063033,0.0232941,8.29E+05,10.5791,87.8996865,0.3975218,0.9422664,8.20E-04
125.1294623,84.9385498,1464.93855,-7.7931286,7.7931286,0.0030866,0.0030866,-2.2148393,0.0105439,2.2148644,270.2727585,6.53E-04,5.19E-07,43.8000001,-120.6300276,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8006059,0,108.4157491,-10.248107,0,0,64.4663595,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.4778994,849.2895433,0.0010619,334.6185071,0.0232896,8.29E+05,10.5791,87.8996865,0.3974588,0.9426047,8.20E-04
125.5269211,81.8413457,1461.841346,-7.7919018,7.7919018,0.0030842,0.0030842,-2.21458,0.0105439,2.2146051,270.272791,6.52E-04,5.18E-07,43.8000001,-120.6300276,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8006154,0,108.4157491,-10.248107,0,0,64.4664064,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.4980313,849.618997,0.0010622,334.6307069,0.0232851,8.29E+05,10.5791,87.8996865,0.397396,0.9427926,8.20E-04
125.9243171,78.7451188,1458.745119,-7.7906761,7.7906762,0.0030818,0.0030818,-2.2143208,0.0105439,2.2143459,270.2728235,6.52E-04,5.18E-07,43.8000001,-120.6300276,NaN,NaN,NaN,NaN,85.972488,270.0928811,6575.722264,794,1.9326438,0.0214604,9.8006249,0,108.4157491,-10.248107,0,0,64.4664533,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.5181567,849.9483468,0.0010625,334.642903,0.0232806,8.29E+05,10.5791,87.8996865,0.3973332,0.9429608,8.20E-04
