# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
9.28,2009.031,2009.031,127.512,127.556,-15.724,15.732,47.703,0.005,47.703,90.0116696,3.363,0.488,28.61,-80.6,0.1145916,1.5979156e-8,-0.0028648,-3.0637327e-7,87.7771342,89.9543738,7814,2032,2.149,0.023,9.786,142.8,115.2,2.604,0,0,46.503,0.646,0.265,0.242,0.139,0.646,0.026,0.068,-3.846e-4,0,0,0,0,-2.931e-5,1.815,90.0116696,1.941,794.1,0.001006,332.475,0.384,1.299e7,10.6,90,0.05,0.143,0.016
9.33,2015.387,2015.387,126.728,126.772,-15.64,15.648,47.871,0.005,47.871,90.0116696,3.337,0.485,28.61,-80.6,0.1145916,1.6186058e-8,-6.3661977e-4,-4.8064793e-6,87.83443,89.9543738,7814,2032,2.149,0.023,9.786,142.7,115.2,2.603,0,0,45.847,0.645,0.265,0.242,0.139,0.645,0.027,0.071,1.551e-4,0,0,0,0,-1.919e-6,1.745,90.0116696,1.9,793.5,0.001005,332.45,0.381,1.29e7,10.6,90,0.05,0.143,0.016
9.38,2021.704,2021.704,125.948,125.991,-15.557,15.565,48.037,0.005,48.037,90.0116696,3.314,0.505,28.61,-80.6,0.1145916,1.7077325e-8,0.0011141,-5.7757329e-6,87.83443,89.9543738,7814,2032,2.149,0.023,9.786,142.7,115.2,2.601,0,0,45.205,0.645,0.265,0.241,0.139,0.645,0.03,0.077,-6.666e-5,0,0,0,0,4.928e-6,1.771,90.0116696,1.859,792.9,0.001004,332.425,0.379,1.282e7,10.6,90,0.05,0.144,0.016
9.43,2027.982,2027.982,125.172,125.215,-15.476,15.484,48.202,0.006,48.202,90.0116696,3.288,0.499,28.61,-80.6,0.1145916,1.7188734e-8,0.0033423,-4.5613807e-6,87.7771342,89.9543738,7814,2032,2.149,0.023,9.786,142.7,115.2,2.601,0,0,44.572,0.644,0.265,0.24,0.138,0.644,0.029,0.077,1.858e-4,0,0,0,0,4.361e-5,1.851,90.0116696,1.818,792.3,0.001004,332.401,0.377,1.273e7,10.6,90,0.05,0.145,0.016
9.48,2034.221,2034.221,124.4,124.443,-15.403,15.406,48.366,0.006,48.366,90.0116696,3.266,0.311,28.61,-80.6,0.0309283,1.6997748e-8,0.0049338,-2.1517748e-5,87.6625427,89.9543738,7814,2032,2.149,0.023,9.786,142.8,115.2,2.612,0,0,43.944,0.643,0.265,0.239,0.138,0.643,0.008,0.02,8.722e-5,0,0,0,0,9.25e-5,1.822,90.0116696,1.778,791.7,0.001003,332.376,0.375,1.265e7,10.6,90,0.05,0.145,0.016
9.53,2040.422,2040.422,123.632,123.674,-15.332,15.332,48.529,0.006,48.529,90.0116696,3.257,0.116,28.61,-80.6,0.0572958,1.7013663e-8,-0.0044563,-1.2009832e-5,87.6052469,90.0116696,7814,2032,2.149,0.023,9.786,142.8,115.2,2.608,0,0,43.326,0.642,0.266,0.239,0.138,0.642,0.015,0.04,1.245e-4,0,0,0,0,-7.934e-5,1.79,90.0116696,1.737,791.1,0.001003,332.352,0.372,1.256e7,10.6,90,0.05,0.146,0.016
9.58,2046.584,2046.584,122.867,122.91,-15.262,15.263,48.692,0.006,48.692,90.0116696,3.255,0.081,28.61,-80.6,0.1718873,1.6583945e-8,-0.0027056,-1.3015691e-5,87.5479511,90.0116696,7814,2032,2.149,0.023,9.786,142.6,115.2,2.594,0,0,42.717,0.642,0.266,0.238,0.138,0.642,0.039,0.101,-2.128e-4,0,0,0,0,-3.027e-5,1.705,90.0116696,1.697,790.5,0.001002,332.327,0.37,1.248e7,10.6,90,0.05,0.147,0.016
9.63,2052.709,2052.709,122.105,122.149,-15.185,15.185,48.855,0.006,48.855,90.0116696,3.261,0.057,28.61,-80.599,0.1718873,1.624972e-8,1.5915494e-4,-1.3836931e-5,87.4906553,90.0116696,7814,2032,2.149,0.023,9.786,142.7,115.2,2.595,0,0,42.118,0.641,0.266,0.237,0.138,0.641,0.037,0.095,-1.214e-7,0,0,0,0,1.366e-7,1.737,90.0116696,1.657,789.9,0.001001,332.303,0.368,1.239e7,10.6,90,0.05,0.148,0.016
9.68,2058.795,2058.795,121.348,121.392,-15.101,15.101,49.018,0.006,49.018,90.0116696,3.259,0.134,28.61,-80.599,0.0526777,1.593141e-8,0.0017507,-2.8138594e-5,87.5479511,90.0116696,7814,2032,2.149,0.023,9.786,142.8,115.2,2.607,0,0,41.528,0.64,0.266,0.236,0.137,0.64,0.013,0.035,-2.694e-5,0,0,0,0,1.349e-5,1.859,90.0116696,1.618,789.3,0.001001,332.279,0.366,1.231e7,10.6,90,0.05,0.148,0.016
9.73,2064.844,2064.844,120.595,120.639,-15.02,15.023,49.18,0.006,49.18,90.0116696,3.248,0.267,28.61,-80.599,0.0142896,1.5995072e-8,-0.002069,-1.0421466e-4,87.5479511,90.0116696,7814,2032,2.149,0.023,9.786,142.8,115.2,2.612,0,0,40.945,0.639,0.267,0.236,0.137,0.639,0.004,0.01,3.981e-4,0,0,0,0,-1.716e-5,1.903,90.0116696,1.579,788.7,0.001,332.255,0.363,1.223e7,10.6,90,0.05,0.149,0.015
9.78,2070.855,2070.855,119.846,119.89,-14.945,14.948,49.342,0.006,49.342,90.0116696,3.233,0.315,28.61,-80.599,0.0409779,1.5872522e-8,-0.0014324,-3.6526059e-5,87.6052469,90.0116696,7814,2032,2.149,0.023,9.786,142.8,115.2,2.608,0,0,40.369,0.639,0.267,0.235,0.137,0.639,0.01,0.027,1.618e-4,0,0,0,0,-9.47e-6,1.874,90.0116696,1.539,788.1,0.001,332.232,0.361,1.215e7,10.6,90,0.05,0.15,0.015
9.83,2076.828,2076.828,119.101,119.144,-14.869,14.874,49.504,0.006,49.504,90.0116696,3.216,0.388,28.61,-80.599,0.0572958,1.6408875e-8,-6.3661977e-4,-2.3586763e-5,87.6052469,90.0116696,7814,2032,2.149,0.023,9.786,142.7,115.2,2.602,0,0,39.803,0.638,0.267,0.234,0.137,0.638,0.02,0.052,7.145e-6,0,0,0,0,-1.729e-6,1.898,90.0116696,1.501,787.6,9.99e-4,332.208,0.359,1.207e7,10.6,90,0.05,0.15,0.015
9.88,2082.765,2082.765,118.359,118.402,-14.797,14.802,49.664,0.006,49.664,90.0116696,3.196,0.385,28.61,-80.599,0.0572958,1.5995072e-8,7.9577472e-4,-2.4844087e-5,87.6052469,89.9543738,7814,2032,2.149,0.023,9.786,142.7,115.2,2.601,0,0,39.243,0.637,0.267,0.234,0.137,0.637,0.021,0.053,-1.853e-4,0,0,0,0,2.957e-6,1.892,90.0116696,1.462,787,9.98e-4,332.185,0.357,1.199e7,10.6,90,0.05,0.151,0.015
9.93,2088.664,2088.664,117.621,117.664,-14.727,14.732,49.823,0.006,49.823,90.0116696,3.178,0.374,28.61,-80.599,0.0572958,1.6138311e-8,0.0019099,-1.8987185e-5,87.6052469,89.9543738,7814,2032,2.149,0.023,9.786,142.7,115.2,2.601,0,0,38.691,0.637,0.267,0.233,0.136,0.637,0.019,0.05,4.317e-4,0,0,0,0,1.646e-5,1.921,90.0116696,1.424,786.4,9.98e-4,332.162,0.354,1.191e7,10.6,90,0.05,0.152,0.015
9.98,2094.527,2094.527,116.887,116.929,-14.659,14.663,49.982,0.006,49.982,90.0116696,3.159,0.336,28.61,-80.599,0.0572958,1.5869339e-8,0.0030239,-2.2790988e-5,87.5479511,89.9543738,7814,2032,2.149,0.023,9.786,142.7,115.2,2.604,0,0,38.147,0.636,0.268,0.232,0.136,0.636,0.015,0.038,2.239e-4,0,0,0,0,4.224e-5,1.963,90.0116696,1.386,785.9,9.97e-4,332.139,0.352,1.183e7,10.6,90,0.05,0.152,0.015
10.03,2100.353,2100.353,116.155,116.198,-14.593,14.595,50.139,0.006,50.139,90.0116696,3.144,0.278,28.61,-80.599,0.0273186,1.593141e-8,0.0036606,-3.2308453e-5,87.4906553,89.9543738,7814,2032,2.149,0.023,9.786,142.8,115.2,2.607,0,0,37.611,0.635,0.268,0.231,0.136,0.635,0.007,0.017,-2.235e-4,0,0,0,0,6.075e-5,2.009,90.0116696,1.348,785.3,9.97e-4,332.116,0.35,1.175e7,10.6,90,0.05,0.153,0.015
10.08,2106.143,2106.143,115.427,115.47,-14.524,14.527,50.296,0.006,50.296,90.0116696,3.13,0.305,28.61,-80.599,0.0405654,1.5676762e-8,0.004138,1.5538297e-5,87.4333595,90.0116696,7814,2032,2.149,0.023,9.786,142.8,115.2,2.605,0,0,37.088,0.635,0.268,0.231,0.136,0.635,0.01,0.026,4.187e-4,0,0,0,0,7.511e-5,2.158,90.0116696,1.31,784.7,9.96e-4,332.093,0.348,1.167e7,10.6,90,0.05,0.154,0.015
10.13,2111.896,2111.896,114.703,114.745,-14.46,14.462,50.452,0.006,50.452,90.0116696,3.115,0.247,28.61,-80.599,0.0077808,1.5708593e-8,0.0046155,1.5915494e-4,87.318768,90.0116696,7814,2032,2.149,0.023,9.786,142.8,115.2,2.609,0,0,36.569,0.634,0.268,0.23,0.136,0.634,0.002,0.005,-4.999e-4,0,0,0,0,9.951e-5,2.234,90.0116696,1.273,784.2,9.95e-4,332.07,0.346,1.159e7,10.6,90,0.05,0.155,0.015
10.18,2117.613,2117.613,113.981,114.023,-14.406,14.406,50.608,0.007,50.608,90.0116696,3.108,0.008,28.61,-80.599,0.1145916,1.5845466e-8,-0.0039789,5.5497329e-6,87.2614722,90.0116696,7814,2032,2.149,0.023,9.786,142.6,115.2,2.593,0,0,36.052,0.633,0.268,0.23,0.135,0.633,0.031,0.081,-4.088e-4,0,0,0,0,-7.367e-5,2.106,90.0116696,1.236,783.6,9.95e-4,332.048,0.344,1.151e7,10.6,90,0.05,0.155,0.015
10.23,2123.294,2123.294,113.262,113.305,-14.347,14.347,50.763,0.007,50.763,90.0116696,3.112,0.115,28.61,-80.599,0.1718873,1.5151551e-8,-0.0014324,4.2303384e-6,87.2041764,90.0116696,7814,2032,2.149,0.023,9.786,142.5,115.2,2.583,0,0,35.545,0.633,0.269,0.229,0.135,0.633,0.049,0.126,3.775e-5,0,0,0,0,-9.342e-6,2.031,90.0116696,1.199,783.1,9.94e-4,332.025,0.341,1.143e7,10.6,90,0.05,0.156,0.015
10.28,2128.939,2128.939,112.546,112.59,-14.285,14.286,50.919,0.007,50.919,90.0116696,3.118,0.167,28.61,-80.599,0.2291831,1.5353677e-8,0.0014324,7.6537612e-6,87.2041764,90.0116696,7814,2032,2.149,0.023,9.786,142.5,115.2,2.578,0,0,35.043,0.632,0.269,0.228,0.135,0.632,0.056,0.145,-4.587e-4,0,0,0,0,9.777e-6,1.934,90.0116696,1.162,782.5,9.94e-4,332.003,0.339,1.136e7,10.6,90,0.05,0.157,0.014
10.33,2134.549,2134.549,111.834,111.878,-14.215,14.215,51.075,0.007,51.075,90.0116696,3.126,0.049,28.61,-80.599,0.1718873,1.5043325e-8,0.0044563,1.3571142e-5,87.2614722,90.0116696,7814,2032,2.149,0.023,9.786,142.6,115.2,2.587,0,0,34.546,0.631,0.269,0.228,0.135,0.631,0.039,0.102,-3.061e-4,0,0,0,0,9.407e-5,1.921,90.0116696,1.125,782,9.93e-4,331.981,0.337,1.128e7,10.6,90,0.05,0.157,0.014
10.38,2140.123,2140.123,111.125,111.169,-14.144,14.145,51.231,0.007,51.231,90.0116696,3.123,0.114,28.61,-80.599,0.0572958,1.5106987e-8,0.0057296,3.3151975e-5,87.3760638,89.9543738,7814,2032,2.149,0.023,9.786,142.7,115.2,2.6,0,0,34.055,0.631,0.269,0.227,0.135,0.631,0.015,0.038,-3.582e-4,0,0,0,0,1.603e-4,1.899,90.0116696,1.089,781.5,9.93e-4,331.959,0.335,1.12e7,10.6,90,0.05,0.158,0.014
10.43,2145.661,2145.661,110.419,110.463,-14.071,14.076,51.387,0.007,51.387,90.0116696,3.112,0.395,28.61,-80.599,0.1145916,1.5240677e-8,-0.0057296,8.4909162e-6,87.4333595,89.9543738,7814,2032,2.149,0.023,9.786,142.6,115.2,2.592,0,0,33.578,0.63,0.269,0.226,0.134,0.63,0.028,0.073,3.041e-4,0,0,0,0,-1.6e-4,1.999,90.0116696,1.053,780.9,9.92e-4,331.937,0.333,1.113e7,10.6,90,0.05,0.158,0.014
10.48,2151.165,2151.165,109.718,109.761,-14,14.015,51.542,0.007,51.542,90.0116696,3.085,0.65,28.61,-80.599,0.2864789,1.5348903e-8,-0.0028648,-2.4271129e-6,87.5479511,89.9543738,7814,2032,2.149,0.023,9.786,142.4,115.2,2.57,0,0,33.114,0.63,0.27,0.226,0.134,0.63,0.068,0.174,-1.776e-4,0,0,0,0,-4.245e-5,2.138,90.0116696,1.017,780.4,9.92e-4,331.915,0.331,1.105e7,10.6,90,0.05,0.159,0.014
10.53,2156.633,2156.633,109.019,109.062,-13.939,13.956,51.696,0.007,51.696,90.0116696,3.05,0.689,28.61,-80.599,0.2864789,1.568472e-8,9.5492966e-4,-1.0290959e-6,87.5479511,89.9543738,7814,2032,2.149,0.023,9.786,142.3,115.2,2.566,0,0,32.647,0.629,0.27,0.225,0.134,0.629,0.075,0.193,1.666e-4,0,0,0,0,4.873e-6,2.16,90.0116696,0.982,779.9,9.91e-4,331.894,0.329,1.098e7,10.6,90,0.05,0.159,0.014
10.58,2162.067,2162.067,108.324,108.366,-13.883,13.896,51.847,0.007,51.847,90.0116696,3.018,0.601,28.61,-80.599,0.2291831,1.5640156e-8,0.0046155,6.7672682e-6,87.4906553,89.9543738,7814,2032,2.149,0.023,9.786,142.4,115.2,2.572,0,0,32.182,0.628,0.27,0.225,0.134,0.629,0.062,0.16,7.371e-5,0,0,0,0,1.082e-4,2.163,90.0116696,0.947,779.4,9.91e-4,331.873,0.327,1.09e7,10.6,90,0.05,0.16,0.014
10.63,2167.465,2167.465,107.631,107.673,-13.831,13.838,51.998,0.007,51.998,90.0116696,2.992,0.434,28.61,-80.599,0.1718873,1.5872522e-8,0.007162,8.7869444e-6,87.3760638,89.9543738,7814,2032,2.149,0.023,9.786,142.6,115.2,2.586,0,0,31.722,0.628,0.27,0.224,0.134,0.628,0.037,0.095,-2.563e-4,0,0,0,0,2.678e-4,2.169,90.0116696,0.911,778.8,9.9e-4,331.851,0.325,1.083e7,10.6,90,0.05,0.16,0.014
10.68,2172.83,2172.83,106.941,106.982,-13.783,13.784,52.147,0.007,52.147,90.0116696,2.975,0.21,28.61,-80.599,0.0030968,1.5757931e-8,0.0081169,3.1830989e-4,87.2614722,90.0116696,7814,2032,2.149,0.023,9.786,142.8,115.2,2.605,0,0,31.269,0.627,0.27,0.223,0.134,0.627,7.789e-4,0.002,-2.943e-5,0,0,0,0,3.513e-4,2.15,90.0116696,0.877,778.3,9.89e-4,331.83,0.323,1.075e7,10.6,90,0.05,0.161,0.014
10.73,2178.16,2178.16,106.253,106.294,-13.737,13.737,52.295,0.007,52.295,90.0116696,2.971,0.017,28.61,-80.599,0.1718873,1.6010987e-8,-0.0073211,7.4245781e-6,87.0895849,90.0116696,7814,2032,2.149,0.023,9.785,142.5,115.2,2.585,0,0,30.825,0.627,0.271,0.223,0.133,0.627,0.036,0.094,-3.681e-4,0,0,0,0,-2.815e-4,2.112,90.0116696,0.842,777.8,9.89e-4,331.809,0.321,1.068e7,10.6,90,0.05,0.161,0.014
10.78,2183.455,2183.455,105.567,105.609,-13.685,13.686,52.444,0.007,52.444,90.0116696,2.975,0.082,28.61,-80.599,0.1718873,1.6026903e-8,-0.0049338,1.1016705e-5,87.0322891,90.0116696,7814,2032,2.149,0.023,9.785,142.5,115.2,2.578,0,0,30.389,0.626,0.271,0.222,0.133,0.626,0.048,0.124,-2.852e-4,0,0,0,0,-1.313e-4,2.193,90.0116696,0.808,777.3,9.88e-4,331.788,0.319,1.061e7,10.6,90,0.05,0.162,0.014
10.83,2188.716,2188.716,104.884,104.926,-13.625,13.625,52.593,0.007,52.593,90.0116696,2.977,0.018,28.61,-80.599,0.1145916,1.642479e-8,-0.0028648,1.1459156e-5,86.9176975,90.0116696,7814,2032,2.149,0.023,9.785,142.6,115.2,2.587,0,0,29.96,0.626,0.271,0.221,0.133,0.626,0.033,0.084,3.023e-4,0,0,0,0,-4.493e-5,2.396,90.0116696,0.773,776.8,9.88e-4,331.768,0.317,1.054e7,10.6,90,0.05,0.162,0.013
10.88,2193.944,2193.944,104.204,104.247,-13.571,13.571,52.742,0.008,52.742,90.0116696,2.974,0.019,28.61,-80.599,0.1145916,1.6122396e-8,-0.0015915,7.0203245e-6,86.9176975,90.0116696,7814,2032,2.149,0.023,9.785,142.6,115.2,2.586,0,0,29.534,0.625,0.271,0.221,0.133,0.625,0.033,0.086,1.977e-4,0,0,0,0,-1.326e-5,2.434,90.0116696,0.739,776.3,9.87e-4,331.747,0.315,1.046e7,10.6,90,0.05,0.162,0.013
10.93,2199.137,2199.137,103.527,103.57,-13.518,13.518,52.89,0.008,52.89,90.0116696,2.975,0.015,28.61,-80.599,0.1718873,1.610648e-8,3.1830989e-4,-7.4229865e-7,86.8604017,90.0116696,7814,2032,2.149,0.023,9.785,142.5,115.2,2.583,0,0,29.11,0.624,0.272,0.22,0.133,0.625,0.039,0.1,1.104e-4,0,0,0,0,3.389e-7,2.38,90.0116696,0.706,775.8,9.87e-4,331.727,0.313,1.039e7,10.6,90,0.05,0.163,0.013
10.98,2204.296,2204.296,102.853,102.896,-13.464,13.464,53.039,0.008,53.039,90.0116696,2.975,0.005,28.61,-80.599,0.1718873,1.5979156e-8,0.002069,1.576748e-6,86.9176975,90.0116696,7814,2032,2.149,0.023,9.785,142.5,115.2,2.583,0,0,28.691,0.624,0.272,0.22,0.133,0.624,0.037,0.095,-4.181e-4,0,0,0,0,2.289e-5,2.32,90.0116696,0.672,775.3,9.86e-4,331.706,0.31,1.032e7,10.6,90,0.05,0.163,0.013
11.03,2209.422,2209.422,102.181,102.224,-13.404,13.405,53.188,0.008,53.188,90.0116696,2.973,0.119,28.61,-80.599,0.0572958,1.5947325e-8,0.0033423,7.6840007e-6,86.9749933,90.0116696,7814,2032,2.149,0.023,9.785,142.7,115.2,2.595,0,0,28.279,0.623,0.272,0.219,0.132,0.623,0.015,0.039,7.486e-5,0,0,0,0,6.658e-5,2.353,90.0116696,0.639,774.8,9.86e-4,331.686,0.308,1.025e7,10.6,90,0.05,0.164,0.013
11.08,2214.514,2214.514,101.512,101.555,-13.345,13.347,53.336,0.008,53.336,90.0116696,2.963,0.263,28.61,-80.599,0.0446907,1.5896396e-8,-0.0033423,-1.3663452e-6,87.0322891,89.9543738,7814,2032,2.149,0.023,9.785,142.7,115.2,2.597,0,0,27.874,0.623,0.272,0.219,0.132,0.623,0.011,0.029,-9.695e-5,0,0,0,0,-6.711e-5,2.402,90.0116696,0.606,774.3,9.85e-4,331.666,0.306,1.018e7,10.6,90,0.05,0.164,0.013
11.13,2219.573,2219.573,100.846,100.889,-13.288,13.293,53.484,0.008,53.484,90.0116696,2.947,0.385,28.61,-80.599,0.1145916,1.5512832e-8,-0.0023873,-2.1040283e-6,87.0895849,89.9543738,7814,2032,2.149,0.023,9.785,142.5,115.2,2.584,0,0,27.475,0.622,0.272,0.218,0.132,0.622,0.034,0.088,-7.318e-5,0,0,0,0,-3.437e-5,2.448,90.0116696,0.573,773.8,9.85e-4,331.646,0.305,1.011e7,10.6,90,0.05,0.164,0.013
11.18,2224.599,2224.599,100.183,100.226,-13.235,13.242,53.631,0.008,53.631,90.0116696,2.926,0.421,28.61,-80.599,0.1718873,1.511017e-8,-6.3661977e-4,-1.8477889e-6,87.0895849,89.9543738,7814,2032,2.149,0.023,9.785,142.5,115.2,2.579,0,0,27.079,0.622,0.273,0.217,0.132,0.622,0.042,0.108,1.906e-4,0,0,0,0,-1.974e-6,2.439,90.0116696,0.54,773.3,9.84e-4,331.626,0.303,1.003e7,10.6,90,0.05,0.165,0.013
11.23,2229.592,2229.592,99.523,99.565,-13.187,13.192,53.777,0.008,53.777,90.0116696,2.906,0.373,28.61,-80.599,0.1145916,1.4951015e-8,0.0011141,-3.8626905e-6,87.0895849,89.9543738,7814,2032,2.149,0.023,9.785,142.5,115.2,2.583,0,0,26.685,0.621,0.273,0.217,0.132,0.621,0.034,0.088,-7.227e-5,0,0,0,0,7.431e-6,2.38,90.0116696,0.508,772.9,9.84e-4,331.607,0.301,9.965e6,10.6,90,0.05,0.165,0.013
11.28,2234.551,2234.551,98.865,98.907,-13.141,13.144,53.921,0.008,53.921,90.0116696,2.889,0.293,28.61,-80.599,0.0572958,1.478072e-8,0.0022282,-8.2951556e-6,87.0895849,89.9543738,7814,2032,2.149,0.023,9.785,142.6,115.2,2.59,0,0,26.297,0.621,0.273,0.216,0.132,0.621,0.02,0.052,-3.915e-4,0,0,0,0,3.252e-5,2.319,90.0116696,0.475,772.4,9.83e-4,331.587,0.299,9.894e6,10.6,90,0.05,0.166,0.013
11.33,2239.478,2239.478,98.209,98.251,-13.096,13.098,54.066,0.008,54.066,90.0116696,2.877,0.225,28.61,-80.599,0.0296506,1.4838015e-8,0.0028648,-2.1135776e-5,87.0322891,89.9543738,7814,2032,2.149,0.023,9.785,142.7,115.2,2.597,0,0,25.916,0.62,0.273,0.216,0.131,0.62,0.007,0.019,-4.269e-5,0,0,0,0,5.03e-5,2.293,90.0116696,0.443,771.9,9.83e-4,331.568,0.297,9.825e6,10.6,90,0.05,0.166,0.013
11.38,2244.372,2244.372,97.555,97.597,-13.049,13.05,54.209,0.008,54.209,90.0116696,2.866,0.205,28.61,-80.599,0.0143297,1.4807776e-8,0.0030239,-3.3740848e-5,86.9749933,89.9543738,7814,2032,2.149,0.023,9.785,142.7,115.2,2.599,0,0,25.542,0.62,0.273,0.215,0.131,0.62,0.004,0.009,1.149e-4,0,0,0,0,5.754e-5,2.333,90.0116696,0.412,771.4,9.82e-4,331.548,0.295,9.756e6,10.6,90,0.05,0.166,0.012
11.43,2249.234,2249.234,96.904,96.946,-13.006,13.006,54.352,0.008,54.352,90.0116696,2.857,0.118,28.61,-80.599,0.05246,1.4803001e-8,-0.0030239,-8.5736768e-6,86.9176975,89.9543738,7814,2032,2.149,0.023,9.785,142.6,115.2,2.593,0,0,25.17,0.619,0.274,0.215,0.131,0.619,0.013,0.034,3.709e-4,0,0,0,0,-5.689e-5,2.287,90.0116696,0.38,771,9.82e-4,331.529,0.293,9.687e6,10.6,90,0.05,0.167,0.012
11.48,2254.063,2254.063,96.254,96.297,-12.962,12.962,54.495,0.008,54.495,90.0116696,2.854,0.064,28.61,-80.599,0.1145916,1.5059241e-8,-0.002069,-6.3232259e-6,86.8604017,89.9543738,7814,2032,2.149,0.023,9.785,142.6,115.2,2.587,0,0,24.804,0.619,0.274,0.214,0.131,0.619,0.024,0.061,1.425e-4,0,0,0,0,-2.774e-5,2.263,90.0116696,0.349,770.5,9.81e-4,331.51,0.291,9.618e6,10.6,90,0.05,0.167,0.012
11.53,2258.859,2258.859,95.607,95.65,-12.919,12.919,54.638,0.009,54.638,90.0116696,2.851,0.001,28.61,-80.599,0.1718873,1.4736156e-8,-9.5492966e-4,-6.0351554e-6,86.8604017,90.0116696,7814,2032,2.149,0.023,9.785,142.5,115.2,2.58,0,0,24.441,0.618,0.274,0.214,0.131,0.618,0.036,0.093,1.262e-4,0,0,0,0,-6.541e-6,2.195,90.0116696,0.317,770,9.81e-4,331.491,0.289,9.549e6,10.6,90,0.05,0.168,0.012
11.58,2263.624,2263.624,94.963,95.005,-12.874,12.874,54.78,0.009,54.78,90.0116696,2.853,0.02,28.61,-80.599,0.1718873,1.4783903e-8,6.3661977e-4,-2.5910425e-6,86.803106,90.0116696,7814,2032,2.149,0.023,9.785,142.5,115.2,2.577,0,0,24.083,0.618,0.274,0.213,0.131,0.618,0.041,0.105,-2.033e-4,0,0,0,0,3.015e-6,2.136,90.0116696,0.286,769.6,9.8e-4,331.472,0.287,9.481e6,10.6,90,0.05,0.168,0.012
11.63,2268.356,2268.356,94.32,94.363,-12.829,12.829,54.923,0.009,54.923,90.0116696,2.853,0.019,28.61,-80.599,0.1718873,1.4855522e-8,0.0022282,-3.9565919e-6,86.8604017,90.0116696,7814,2032,2.149,0.023,9.785,142.5,115.2,2.577,0,0,23.728,0.618,0.275,0.212,0.131,0.618,0.04,0.103,-3.202e-4,0,0,0,0,3.198e-5,2.063,90.0116696,0.256,769.1,9.8e-4,331.454,0.285,9.413e6,10.6,90,0.05,0.168,0.012
11.68,2273.056,2273.056,93.68,93.723,-12.781,12.781,55.066,0.009,55.066,90.0116696,2.854,0.018,28.61,-80.599,0.1145916,1.4499015e-8,0.0036606,-3.2770003e-6,86.9176975,90.0116696,7814,2032,2.149,0.023,9.785,142.5,115.2,2.581,0,0,23.377,0.617,0.275,0.212,0.13,0.617,0.032,0.083,7.502e-5,0,0,0,0,9.161e-5,1.995,90.0116696,0.225,768.7,9.8e-4,331.435,0.283,9.345e6,10.6,90,0.05,0.169,0.012
11.73,2277.724,2277.724,93.042,93.086,-12.732,12.732,55.208,0.009,55.208,90.0116696,2.851,0.11,28.61,-80.599,0.0473607,1.4535621e-8,0.0044563,-1.6774931e-5,86.9749933,90.0116696,7814,2032,2.149,0.023,9.785,142.6,115.2,2.592,0,0,23.032,0.617,0.275,0.211,0.13,0.617,0.012,0.03,1.531e-4,0,0,0,0,1.416e-4,1.974,90.0116696,0.195,768.2,9.79e-4,331.417,0.281,9.278e6,10.6,90,0.05,0.169,0.012
11.78,2282.36,2282.36,92.407,92.45,-12.683,12.685,55.35,0.009,55.35,90.0116696,2.842,0.22,28.61,-80.599,0.0504432,1.4553128e-8,-0.0044563,-1.7538875e-5,87.0895849,90.0116696,7814,2032,2.149,0.023,9.785,142.6,115.2,2.591,0,0,22.692,0.616,0.275,0.211,0.13,0.616,0.013,0.033,-3.949e-4,0,0,0,0,-1.433e-4,1.974,90.0116696,0.165,767.8,9.79e-4,331.399,0.279,9.211e6,10.6,90,0.05,0.17,0.012
11.83,2286.964,2286.964,91.774,91.817,-12.633,12.638,55.492,0.009,55.492,90.0116696,2.828,0.361,28.61,-80.599,0.1718873,1.4764804e-8,-0.0035014,-4.7746483e-6,87.1468806,89.9543738,7814,2032,2.149,0.023,9.785,142.4,115.2,2.573,0,0,22.36,0.616,0.275,0.21,0.13,0.616,0.045,0.115,2.677e-4,0,0,0,0,-8.789e-5,2.04,90.0116696,0.135,767.3,9.78e-4,331.381,0.277,9.145e6,10.6,90,0.05,0.17,0.012
