# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
148.884,442.263,-8.556,15.98,8.556,15.98,-105.448,0.074,105.448,179.96,1.98,0.129,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.026,2.086e6,0,544.289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.022,12.125,961.37,338.646,0.01,0.178
148.895,442.173,-8.395,15.053,8.395,15.053,-105.47,0.074,105.47,179.96,1.981,0.077,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.025,2.047e6,0,524.713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.007,12.125,961.38,338.647,0.011,0.178
148.907,442.077,-8.232,14.13,8.232,14.13,-105.492,0.074,105.492,179.96,1.981,0.024,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.025,2.007e6,0,505.215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.99,12.126,961.391,338.647,0.012,0.178
148.919,441.975,-8.067,13.211,8.067,13.211,-105.517,0.074,105.517,179.96,1.981,0.004,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.024,1.967e6,0,485.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.98,12.126,961.402,338.648,0.013,0.178
148.933,441.866,-7.899,12.295,7.899,12.295,-105.544,0.074,105.544,179.96,1.981,0.012,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.024,1.926e6,0,466.453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.977,12.127,961.414,338.648,0.014,0.178
148.948,441.748,-7.728,11.383,7.728,11.383,-105.574,0.074,105.574,179.96,1.98,0.021,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.023,1.884e6,0,447.201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.973,12.128,961.427,338.648,0.015,0.178
148.964,441.622,-7.554,10.477,7.554,10.477,-105.607,0.074,105.607,179.96,1.98,0.03,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.023,1.842e6,0,428.063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.969,12.129,961.44,338.649,0.017,0.178
148.983,441.484,-7.378,9.577,7.378,9.577,-105.643,0.074,105.643,179.96,1.979,0.053,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.799e6,0,409.055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.959,12.129,961.455,338.649,0.018,0.178
149.003,441.334,-7.199,8.684,7.199,8.685,-105.684,0.074,105.684,179.96,1.977,0.08,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.022,1.756e6,0,390.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.877e-4,NaN,NaN,NaN,NaN,1.947,12.13,961.471,338.65,0.021,0.178
149.027,441.169,-7.017,7.799,7.017,7.8,-105.73,0.074,105.73,179.96,1.976,0.072,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.021,1.711e6,0,371.509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.658e-4,NaN,NaN,NaN,NaN,1.948,12.131,961.489,338.65,0.023,0.178
149.053,440.989,-6.838,6.924,6.838,6.925,-105.781,0.074,105.781,179.96,1.979,0.132,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.021,1.668e6,0,353.028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.435e-4,NaN,NaN,NaN,NaN,2.031,12.132,961.508,338.651,0.026,0.178
149.083,440.787,-6.655,6.084,6.657,6.093,-105.841,0.074,105.841,179.96,1.989,0.33,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.02,1.623e6,0,335.346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.218e-4,NaN,NaN,NaN,NaN,2.121,12.134,961.529,338.652,0.03,0.178
149.118,440.554,-6.469,5.252,6.472,5.273,-105.912,0.074,105.912,179.96,2.006,0.475,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.02,1.578e6,0,317.866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.001e-4,NaN,NaN,NaN,NaN,2.2,12.135,961.553,338.653,0.036,0.178
149.16,440.283,-6.282,4.418,6.284,4.435,-105.997,0.074,105.997,179.96,2.022,0.382,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.019,1.532e6,0,300.212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.784e-4,NaN,NaN,NaN,NaN,2.18,12.136,961.58,338.654,0.042,0.178
149.209,439.981,-6.105,3.604,6.106,3.605,-106.096,0.074,106.096,179.96,2.026,0.086,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.019,1.489e6,0,282.899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.566e-4,NaN,NaN,NaN,NaN,2.063,12.138,961.612,338.655,0.049,0.178
149.275,439.584,-5.916,2.863,5.916,2.864,-106.23,0.074,106.23,179.96,2.032,0.081,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.018,1.443e6,0,267.263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.357e-4,NaN,NaN,NaN,NaN,2.066,12.14,961.648,338.656,0.066,0.178
149.361,439.087,-5.738,2.093,5.738,2.099,-106.404,0.074,106.404,179.96,2.045,0.16,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.017,1.4e6,0,251.013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.134e-4,NaN,NaN,NaN,NaN,2.112,12.143,961.694,338.657,0.085,0.178
149.48,438.413,-5.573,1.387,5.573,1.387,-106.648,0.074,106.648,179.96,2.051,0.047,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.017,1.359e6,0,236.068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.929e-4,NaN,NaN,NaN,NaN,2.07,12.146,961.752,338.659,0.119,0.178
149.668,437.378,-5.431,0.753,5.431,0.755,-107.035,0.074,107.035,179.96,2.061,0.056,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.325e6,0,222.684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.736e-4,NaN,NaN,NaN,NaN,2.081,12.15,961.832,338.662,0.188,0.178
149.983,435.678,-5.359,0.227,5.36,0.321,-107.673,0.074,107.673,179.96,1.99,0.227,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.307e6,0,211.639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.576e-4,NaN,NaN,NaN,NaN,1.939,12.157,961.953,338.666,0.315,0.179
150.46,433.119,-5.373,-0.029,5.373,0.383,-108.665,0.074,108.665,179.961,2.172,0.382,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.311e6,0,206.338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.45e-4,NaN,NaN,NaN,NaN,2.2,12.168,962.152,338.673,0.477,0.179
150.96,430.436,-5.361,0.023,5.361,0.376,-109.798,0.074,109.798,179.961,2.36,0.375,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.308e6,0,207.425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.574e-4,NaN,NaN,NaN,NaN,2.378,12.185,962.452,338.683,0.5,0.179
151.46,427.752,-5.373,-0.024,5.373,0.053,-110.984,0.074,110.984,179.962,2.383,0.047,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.311e6,0,206.286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.679e-4,NaN,NaN,NaN,NaN,2.386,12.202,962.767,338.693,0.5,0.179
151.96,425.07,-5.357,0.033,5.357,0.471,-112.117,0.074,112.117,179.962,2.148,0.47,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.308e6,0,207.717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.708e-4,NaN,NaN,NaN,NaN,2.127,12.22,963.082,338.704,0.5,0.179
152.46,422.387,-5.374,-0.034,5.374,0.182,-113.169,0.074,113.169,179.963,2.059,0.179,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.312e6,0,206.094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.54e-4,NaN,NaN,NaN,NaN,2.051,12.237,963.396,338.715,0.5,0.179
152.96,419.704,-5.359,0.03,5.359,0.109,-114.185,0.074,114.185,179.963,2.007,0.104,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.309e6,0,207.423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.507e-4,NaN,NaN,NaN,NaN,2.002,12.254,963.711,338.725,0.5,0.179
153.46,417.022,-5.369,-0.021,5.369,0.199,-115.164,0.074,115.164,179.963,1.908,0.198,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.312e6,0,206.392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.459e-4,NaN,NaN,NaN,NaN,1.899,12.272,964.026,338.736,0.5,0.179
153.96,414.34,-5.36,0.019,5.36,0.157,-116.137,0.074,116.137,179.964,1.986,0.156,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.31e6,0,207.206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.416e-4,NaN,NaN,NaN,NaN,1.994,12.289,964.34,338.746,0.5,0.179
154.46,411.66,-5.358,0.004,5.358,0.592,-117.204,0.074,117.204,179.964,2.282,0.592,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.309e6,0,207.241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.448e-4,NaN,NaN,NaN,NaN,2.31,12.307,964.655,338.757,0.5,0.179
154.96,408.98,-5.363,-0.011,5.363,0.38,-118.297,0.074,118.297,179.964,2.092,0.38,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.311e6,0,206.707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.624e-4,NaN,NaN,NaN,NaN,2.074,12.324,964.969,338.767,0.5,0.179
155.46,406.299,-5.36,0.008,5.36,0.264,-119.31,0.074,119.31,179.965,1.96,0.264,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.31e6,0,207.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.514e-4,NaN,NaN,NaN,NaN,1.948,12.342,965.284,338.778,0.5,0.179
155.96,403.618,-5.363,-0.007,5.363,0.063,-120.282,0.074,120.282,179.965,1.928,0.063,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.312e6,0,206.637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.433e-4,NaN,NaN,NaN,NaN,1.926,12.359,965.598,338.788,0.5,0.179
156.46,400.938,-5.359,0.009,5.359,0.067,-121.255,0.074,121.255,179.965,1.961,0.066,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.311e6,0,206.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.42e-4,NaN,NaN,NaN,NaN,1.965,12.376,965.912,338.799,0.5,0.179
156.96,398.258,-5.36,-0.002,5.36,0.243,-122.266,0.074,122.266,179.965,2.083,0.243,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.311e6,0,206.813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.434e-4,NaN,NaN,NaN,NaN,2.095,12.394,966.227,338.81,0.5,0.179
157.46,395.579,-5.359,9.73e-4,5.359,0.018,-123.309,0.074,123.309,179.966,2.092,0.018,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.311e6,0,206.806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.504e-4,NaN,NaN,NaN,NaN,2.093,12.411,966.541,338.82,0.5,0.179
157.96,392.899,-5.358,0.003,5.358,0.128,-124.339,0.074,124.339,179.966,2.028,0.128,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.311e6,0,206.857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.509e-4,NaN,NaN,NaN,NaN,2.022,12.429,966.855,338.831,0.5,0.179
158.46,390.22,-5.358,-3.378e-4,5.358,0.035,-125.357,0.074,125.357,179.966,2.045,0.035,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.312e6,0,206.779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.47e-4,NaN,NaN,NaN,NaN,2.047,12.446,967.17,338.841,0.5,0.18
158.96,387.542,-5.356,0.004,5.356,0.155,-126.36,0.074,126.36,179.967,1.968,0.155,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.312e6,0,206.895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.48e-4,NaN,NaN,NaN,NaN,1.961,12.464,967.484,338.852,0.5,0.18
159.46,384.865,-5.352,0.008,5.352,0.453,-127.288,0.073,127.288,179.967,1.741,0.453,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.311e6,0,207.184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.434e-4,NaN,NaN,NaN,NaN,1.721,12.481,967.798,338.862,0.5,0.18
159.96,382.187,-5.359,-0.015,5.359,0.037,-128.162,0.073,128.163,179.967,1.758,0.034,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.313e6,0,206.476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.308e-4,NaN,NaN,NaN,NaN,1.76,12.498,968.112,338.873,0.5,0.18
160.46,379.51,-5.348,0.022,5.348,0.386,-128.993,0.073,128.994,179.967,1.566,0.385,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.31e6,0,207.416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.325e-4,NaN,NaN,NaN,NaN,1.548,12.516,968.426,338.883,0.5,0.18
160.91,377.102,-5.347,0.003,5.347,0.725,-129.772,0.073,129.772,179.968,1.892,0.725,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.31e6,0,207.425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.218e-4,NaN,NaN,NaN,NaN,1.962,12.533,968.74,338.894,0.45,0.18
161.356,374.717,-5.357,-0.022,5.357,0.286,-130.587,0.073,130.587,179.968,1.765,0.285,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.313e6,0,206.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.381e-4,NaN,NaN,NaN,NaN,1.737,12.549,969.022,338.903,0.446,0.18
161.754,372.589,-5.338,0.047,5.339,0.834,-131.356,0.073,131.356,179.968,2.097,0.833,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.309e6,0,208.533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.326e-4,NaN,NaN,NaN,NaN,2.219,12.564,969.302,338.913,0.398,0.18
162.254,369.914,-5.362,-0.048,5.362,0.352,-132.448,0.073,132.448,179.968,2.271,0.349,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.315e6,0,205.898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.487e-4,NaN,NaN,NaN,NaN,2.288,12.578,969.552,338.921,0.5,0.18
162.754,367.238,-5.341,0.041,5.341,0.321,-133.543,0.073,133.543,179.969,2.112,0.318,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.31e6,0,207.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.622e-4,NaN,NaN,NaN,NaN,2.098,12.596,969.865,338.932,0.5,0.18
163.254,364.563,-5.36,-0.037,5.36,0.061,-134.594,0.073,134.594,179.969,2.088,0.048,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.315e6,0,206.011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.5e-4,NaN,NaN,NaN,NaN,2.086,12.613,970.179,338.942,0.5,0.18
163.754,361.887,-5.342,0.035,5.342,0.192,-135.614,0.073,135.614,179.969,1.994,0.189,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.311e6,0,207.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.508e-4,NaN,NaN,NaN,NaN,1.985,12.63,970.493,338.953,0.5,0.18
164.254,359.215,-5.347,-0.01,5.347,0.591,-136.685,0.073,136.685,179.969,2.289,0.591,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.312e6,0,206.948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.432e-4,NaN,NaN,NaN,NaN,2.317,12.648,970.807,338.963,0.5,0.18
164.754,356.541,-5.351,-0.007,5.351,0.038,-137.825,0.073,137.825,179.97,2.271,0.037,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.313e6,0,206.647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.617e-4,NaN,NaN,NaN,NaN,2.269,12.665,971.12,338.974,0.5,0.18
165.254,353.866,-5.346,0.009,5.346,0.105,-138.947,0.073,138.947,179.97,2.218,0.105,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.313e6,0,206.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.609e-4,NaN,NaN,NaN,NaN,2.214,12.682,971.434,338.984,0.5,0.18
165.754,351.192,-5.349,-0.005,5.349,0.06,-140.063,0.073,140.063,179.97,2.248,0.06,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.314e6,0,206.687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.571e-4,NaN,NaN,NaN,NaN,2.251,12.7,971.747,338.995,0.5,0.181
166.254,348.519,-5.346,0.007,5.346,0.05,-141.194,0.073,141.194,179.97,2.273,0.049,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.313e6,0,206.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.593e-4,NaN,NaN,NaN,NaN,2.275,12.717,972.061,339.006,0.5,0.181
166.754,345.846,-5.346,-0.002,5.346,0.163,-142.31,0.073,142.31,179.971,2.191,0.163,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.314e6,0,206.779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.604e-4,NaN,NaN,NaN,NaN,2.184,12.735,972.375,339.016,0.5,0.181
167.254,343.176,-5.332,0.029,5.332,0.727,-143.314,0.073,143.315,179.971,1.828,0.726,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.31e6,0,207.973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.555e-4,NaN,NaN,NaN,NaN,1.796,12.752,972.688,339.027,0.5,0.181
167.754,340.505,-5.355,-0.046,5.355,0.247,-144.198,0.073,144.198,179.971,1.707,0.242,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.316e6,0,205.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.329e-4,NaN,NaN,NaN,NaN,1.696,12.769,973.001,339.037,0.5,0.181
168.254,337.832,-5.336,0.038,5.336,0.101,-145.063,0.073,145.063,179.971,1.754,0.094,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.312e6,0,207.599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.294e-4,NaN,NaN,NaN,NaN,1.759,12.787,973.314,339.048,0.5,0.181
168.754,335.161,-5.35,-0.029,5.35,0.032,-145.939,0.073,145.939,179.971,1.748,0.011,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.316e6,0,206.168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.295e-4,NaN,NaN,NaN,NaN,1.748,12.804,973.628,339.058,0.5,0.181
169.254,332.489,-5.337,0.027,5.337,0.079,-146.804,0.073,146.804,179.972,1.711,0.074,28.61,-80.602,9.791,NaN,NaN,NaN,NaN,2.112e4,3404.8,NaN,NaN,NaN,NaN,NaN,0.016,1.313e6,0,207.372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.309e-4,NaN,NaN,NaN,NaN,1.708,12.821,973.941,339.069,0.5,0.181
