# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
119.0847266,299.8317286,1679.8317286,-15.162569,15.3060641,20.7787236,20.7789787,-77.5454183,0.0663747,77.5454467,270.0490421,2.0909564,0.1029695,43.8000006,-120.6309662,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.7999449,0,115.1993914,-10.8893376,0,0,238.9354442,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1428056,90,4.0810938,827.3581965,0.0010397,333.7720428,0.0454282,1.5857199e6,10.5791,87.8996865,0.0481256,0.528698,0.0016249
119.1328521,299.1260839,1679.1260839,-14.1625813,14.3168277,16.8802679,16.8805766,-77.646166,0.0663602,77.6461944,270.0489678,2.0959118,0.1020925,43.8000006,-120.6309675,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.7999471,0,115.1993914,-10.8893376,0,0,208.4738567,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1508968,90,4.0856805,827.4296189,0.0010397,333.7748224,0.0424319,1.4812266e6,10.5791,87.8996865,0.0592397,0.5288171,0.0015218
119.1920918,298.3167164,1678.3167164,-13.1625996,13.3293759,13.2473709,13.2474178,-77.7705063,0.0663436,77.7705346,270.0488772,2.1019597,0.0352508,43.8000006,-120.630969,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.7999496,0,115.1993914,-10.8893376,0,0,180.0857773,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1228828,90,4.0909413,827.5115397,0.0010398,333.7780105,0.0394352,1.3767221e6,10.5791,87.8996865,0.0754864,0.5289397,0.001419
119.2675782,297.3608621,1677.3608621,-12.1626031,12.3433522,9.8805077,9.8808677,-77.9292761,0.0663239,77.9293043,270.0487632,2.1046206,0.0843467,43.8000006,-120.630971,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.7999525,0,115.1993914,-10.8893376,0,0,153.7789266,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0532847,90,4.0971544,827.6082873,0.0010399,333.7817756,0.0364391,1.2722365e6,10.5791,87.8996865,0.1012057,0.5291163,0.0013165
119.3687839,296.1805385,1676.1805385,-11.1626396,11.3577327,6.7793386,6.7795703,-78.1418437,0.0662995,78.1418718,270.0486126,2.0960843,0.0560503,43.8000006,-120.6309737,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.7999562,0,115.1993914,-10.8893376,0,0,129.5463698,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.059137,90,4.1048265,827.7277547,0.00104,333.7864249,0.0334426,1.1677447e6,10.5791,87.8996865,0.147502,0.5293486,0.0012141
119.5162859,294.6077756,1674.6077756,-10.1626737,10.3749176,3.9442129,3.9446854,-78.4504105,0.0662668,78.4504385,270.0483975,2.0878167,0.061056,43.8000006,-120.6309775,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.799961,0,115.1993914,-10.8893376,0,0,107.3936067,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0434612,90,4.1150495,827.8869432,0.0010402,333.79262,0.0304464,1.0632751e6,10.5791,87.8996865,0.2535056,0.529565,0.0011122
119.7697915,292.1582182,1672.1582182,-9.1627935,9.3942202,1.3753918,1.3754965,-78.977722,0.0662155,78.9777497,270.0480372,2.0723387,0.0169706,43.8000006,-120.6309841,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.7999685,0,115.1993914,-10.8893376,0,0,87.3204995,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0870441,90,4.1309716,828.1348771,0.0010404,333.8022688,0.0274498,9.5884286e5,10.5791,87.8996865,0.4099637,0.5297219,0.0010107
120.1797552,288.5173866,1668.5173866,-8.5989328,8.8467575,0.0513968,0.33606,-79.8287317,0.0661386,79.8287591,270.0474699,2.079296,0.3321065,43.8000006,-120.6309947,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.7999797,0,115.1993914,-10.8893376,0,0,77.0185212,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7901952,90,4.154637,828.5033868,0.0010408,333.81661,0.025774,9.0060798e5,10.5791,87.8996865,0.4366894,0.5298834,9.545811e-4
120.6164446,284.7672248,1664.7672248,-8.5764884,8.7919024,-0.0017712,0.0487135,-80.7050722,0.066059,80.7050993,270.0468979,1.9342687,0.0486813,43.8000006,-120.6310056,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.7999913,0,115.1993914,-10.8893376,0,0,76.5607749,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9776711,90,4.179013,828.8829624,0.0010412,333.8313819,0.0256914,8.9803169e5,10.5791,87.8996865,0.4376701,0.5300385,9.4581865e-4
121.0541147,281.0133824,1661.0133824,-8.5772636,8.7973703,0.0095203,0.3432059,-81.5563064,0.0659803,81.5563331,270.0463532,1.955575,0.3430738,43.8000006,-120.6310162,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8000028,0,115.1993914,-10.8893376,0,0,76.6952071,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2563481,90,4.203413,829.2629106,0.0010416,333.8461683,0.0257081,8.9892389e5,10.5791,87.8996865,0.4374685,0.5301926,9.4682847e-4
121.4915832,277.2620104,1657.2620104,-8.5730988,8.8279002,-7.0098069e-4,0.1813791,-82.4446375,0.0659034,82.4446638,270.0458003,2.105659,0.1813778,43.8000006,-120.6310273,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8000143,0,115.1993914,-10.8893376,0,0,76.5814425,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2651336,90,4.2277969,829.6426088,0.001042,333.8609449,0.0256831,8.9836084e5,10.5791,87.8996865,0.4375192,0.5303197,9.5323539e-4
121.9291025,273.5110479,1653.5110479,-8.5734055,8.8474614,0.0047563,0.2348612,-83.3832637,0.0658258,83.3832897,270.0452314,2.1850153,0.234813,43.8000006,-120.631039,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8000259,0,115.1993914,-10.8893376,0,0,76.6330007,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3911323,90,4.2521782,830.0222655,0.0010424,333.87572,0.0256859,8.9876705e5,10.5791,87.8996865,0.4373419,0.5304517,9.5705653e-4
122.3664444,269.7619934,1649.7619934,-8.5713253,8.8713713,0.0043733,0.2662457,-84.3613185,0.0657455,84.3613442,270.0446525,2.2877089,0.2662097,43.8000006,-120.6310512,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8000374,0,115.1993914,-10.8893376,0,0,76.6359205,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.055763,90,4.276547,830.4017291,0.0010427,333.8904875,0.0256805,8.9888789e5,10.5791,87.8996865,0.4372865,0.5305821,9.6194108e-4
122.8037309,266.0142863,1646.0142863,-8.5694129,8.8402136,5.1884095e-4,0.1014224,-85.3362506,0.0656623,85.3362759,270.0440864,2.1712989,0.1014211,43.8000006,-120.6310633,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8000489,0,115.1993914,-10.8893376,0,0,76.5819721,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0834051,90,4.3009071,830.7810562,0.0010431,333.9052497,0.0256656,8.9867503e5,10.5791,87.8996865,0.4372228,0.5307145,9.5599444e-4
123.2409537,262.2675931,1642.2675931,-8.5691861,8.8292066,0.0077894,0.3050141,-86.275898,0.0655776,86.2759229,270.0435501,2.1269553,0.3049146,43.8000006,-120.631075,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8000605,0,115.1993914,-10.8893376,0,0,76.6716899,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8613314,90,4.3252606,831.1602808,0.0010435,333.920008,0.0256747,8.9930482e5,10.5791,87.8996865,0.4370733,0.5308474,9.5384929e-4
123.6780269,258.5229751,1638.5229751,-8.5657815,8.7947368,0.0021011,0.2524696,-87.1764089,0.0654939,87.1764335,270.0430452,1.9936853,0.2524608,43.8000006,-120.6310862,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.800072,0,115.1993914,-10.8893376,0,0,76.6158528,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7738517,90,4.3496007,831.5392953,0.0010439,333.934758,0.0256595,8.9908066e5,10.5791,87.8996865,0.437086,0.5309801,9.4736583e-4
124.115113,254.7791926,1634.7791926,-8.5648632,8.7694837,3.5694941e-4,0.0063523,-88.0237053,0.0654123,88.0237296,270.0425777,1.8833382,0.0063423,43.8000006,-120.6310968,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8000835,0,115.1993914,-10.8893376,0,0,76.5771978,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8785833,90,4.3739352,831.9182253,0.0010443,333.9495048,0.0256472,8.9895707e5,10.5791,87.8996865,0.4369721,0.5311022,9.4245919e-4
124.552085,251.0366205,1631.0366205,-8.5647072,8.7687366,0.0045635,0.1373767,-88.846066,0.0653341,88.84609,270.0421332,1.8805668,0.1373009,43.8000006,-120.631107,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.800095,0,115.1993914,-10.8893376,0,0,76.6177584,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0012938,90,4.398262,832.2970328,0.0010447,333.9642468,0.0256481,8.9929828e5,10.5791,87.8996865,0.4368194,0.5312546,9.4232658e-4
124.9889045,247.2958253,1627.2958253,-8.5627138,8.7798503,0.0031397,0.1000575,-89.6806334,0.0652588,89.6806571,270.041693,1.9405425,0.1000082,43.8000006,-120.6311174,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8001065,0,115.1993914,-10.8893376,0,0,76.6031209,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0286845,90,4.4225771,832.6756604,0.0010451,333.9789817,0.0256398,8.993154e5,10.5791,87.8996865,0.4367607,0.5313775,9.4470969e-4
125.4256652,243.5562677,1623.5562677,-8.5613424,8.7882719,0.0065287,0.2615048,-90.5377249,0.0651844,90.5377484,270.0412512,1.9842222,0.2614233,43.8000006,-120.6311281,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.800118,0,115.1993914,-10.8893376,0,0,76.6526334,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7567778,90,4.4468843,833.0541627,0.0010454,333.9937119,0.0256423,8.9970895e5,10.5791,87.8996865,0.4366704,0.531506,9.4650013e-4
125.8623357,239.818405,1619.818405,-8.5584915,8.7604181,2.2097303e-4,0.0475074,-91.3792519,0.0651094,91.3792751,270.0408243,1.8700664,0.0475069,43.8000006,-120.6311386,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8001295,0,115.1993914,-10.8893376,0,0,76.5773599,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8293652,90,4.4711804,833.4324935,0.0010458,334.0084353,0.0256239,8.9936986e5,10.5791,87.8996865,0.5,0.5316337,9.4125595e-4
126.3623357,235.5391868,1615.5391868,-8.5583811,8.7552703,0.0061915,0.2087992,-92.3083467,0.0650242,92.3083696,270.0403605,1.8463129,0.2087074,43.8000006,-120.6311502,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8001427,0,115.1993914,-10.8893376,0,0,76.6407714,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0292501,90,4.4989953,833.865618,0.0010463,334.0252911,0.0256278,8.9985979e5,10.5791,87.8996865,0.4364784,0.5317586,9.402473e-4
126.798814,231.8042283,1611.8042283,-8.5556786,8.7722968,0.0020421,0.1160679,-93.1341031,0.0649513,93.1341258,270.0399578,1.9374092,0.11605,43.8000006,-120.6311605,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8001542,0,115.1993914,-10.8893376,0,0,76.5963124,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0394896,90,4.5232725,834.2436549,0.0010466,334.0400031,0.0256146,8.9970131e5,10.5791,87.8996865,0.4364566,0.5318802,9.4386675e-4
127.2352706,228.0702408,1608.0702408,-8.5547873,8.782754,0.0038977,0.1405024,-93.9907515,0.0648785,93.9907739,270.0395493,1.98806,0.1404484,43.8000006,-120.6311711,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8001656,0,115.1993914,-10.8893376,0,0,76.6133698,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1114002,90,4.5475434,834.6215934,0.001047,334.0547113,0.0256116,8.9990396e5,10.5791,87.8996865,0.4363425,0.5320093,9.4601482e-4
127.6716131,224.3377946,1604.3377946,-8.5530866,8.7951748,0.0025637,0.0138004,-94.8715969,0.0648044,94.871619,270.0391373,2.0493435,0.0135602,43.8000006,-120.6311821,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8001771,0,115.1993914,-10.8893376,0,0,76.5950883,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0382973,90,4.5718043,834.999376,0.0010474,334.0694134,0.0256027,8.9989893e5,10.5791,87.8996865,0.4362699,0.5321292,9.4862204e-4
128.107883,220.6065841,1600.6065841,-8.5519681,8.7927104,0.0038706,0.0795218,-95.7643733,0.0647286,95.7643952,270.0387271,2.0434276,0.0794275,43.8000006,-120.6311932,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8001886,0,115.1993914,-10.8893376,0,0,76.6077882,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9749277,90,4.5960572,835.3770335,0.0010478,334.0841107,0.0255991,9.0007578e5,10.5791,87.8996865,0.4361678,0.5322526,9.4823836e-4
128.5440508,216.8768591,1596.8768591,-8.5502799,8.7830803,0.0067669,0.2639341,-96.6480954,0.0646514,96.6481171,270.0383272,2.0087839,0.2638473,43.8000006,-120.6312042,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8002001,0,115.1993914,-10.8893376,0,0,76.6556197,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7795263,90,4.6203004,835.7545406,0.0010482,334.0988021,0.0256013,9.004589e5,10.5791,87.8996865,0.4360949,0.5323722,9.4649341e-4
128.9801458,213.1487687,1593.1487687,-8.5473289,8.7545995,0.001377,0.1620729,-97.4990269,0.0645739,97.4990482,270.0379472,1.8937214,0.162067,43.8000006,-120.6312148,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8002115,0,115.1993914,-10.8893376,0,0,76.5967338,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.035837,90,4.644533,836.1318823,0.0010485,334.113487,0.0255856,9.0021498e5,10.5791,87.8996865,0.4360867,0.5336084,9.4113757e-4
129.4162324,209.4215235,1589.4215235,-8.5467284,8.7695736,0.0022616,0.0334828,-98.3402638,0.0644977,98.3402849,270.0375782,1.9643967,0.0334063,43.8000006,-120.6312253,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.800223,0,115.1993914,-10.8893376,0,0,76.5935131,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9360537,90,4.6687601,836.5091384,0.0010489,334.1281686,0.0255793,9.0029797e5,10.5791,87.8996865,0.4359586,0.5337787,9.4415408e-4
129.8521911,205.6957183,1585.6957183,-8.5457425,8.7653615,0.0085236,0.3133678,-99.1934849,0.0644226,99.1935058,270.0372116,1.9498329,0.3132519,43.8000006,-120.631236,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8002345,0,115.1993914,-10.8893376,0,0,76.6814239,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2235386,90,4.6929778,836.8862488,0.0010493,334.1428446,0.0255882,9.0091634e5,10.5791,87.8996865,0.4358505,0.5339243,9.4341275e-4
130.2880415,201.9718621,1581.9718621,-8.5420274,8.7931307,0.0073865,0.4179123,-100.073074,0.0643476,100.0730947,270.0368415,2.0863639,0.417847,43.8000006,-120.6312469,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8002459,0,115.1993914,-10.8893376,0,0,76.7024382,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.723212,90,4.7171829,837.2631619,0.0010497,334.1575128,0.025586,9.0114153e5,10.5791,87.8996865,0.4358817,0.5340709,9.4923415e-4
130.7239232,198.2492504,1578.2492504,-8.5388078,8.7485621,-0.0045691,0.1228367,-100.9427879,0.0642713,100.9428083,270.0364808,1.904232,0.1227517,43.8000006,-120.6312578,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8002574,0,115.1993914,-10.8893376,0,0,76.5459584,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7980119,90,4.7413799,837.639949,0.0010501,334.1721762,0.0255541,9.003234e5,10.5791,87.8996865,0.4358879,0.5342077,9.407315e-4
131.1598111,194.5268537,1574.5268537,-8.5407994,8.7390183,0.003188,0.0904223,-101.7611582,0.064195,101.7611784,270.0361445,1.8507261,0.0903661,43.8000006,-120.631268,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8002688,0,115.1993914,-10.8893376,0,0,76.6039721,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7727805,90,4.7655755,838.0167144,0.0010505,334.1868387,0.025558,9.0076601e5,10.5791,87.8996865,0.4356282,0.5343823,9.3865871e-4
131.5954393,190.806543,1570.806543,-8.5394106,8.7294077,0.0045668,0.1672219,-102.5588122,0.0641209,102.5588322,270.0358219,1.81136,0.1671596,43.8000006,-120.6312779,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8002803,0,115.1993914,-10.8893376,0,0,76.6229314,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9577313,90,4.7897575,838.3932686,0.0010508,334.201493,0.0255554,9.0097885e5,10.5791,87.8996865,0.4355413,0.5345286,9.3688416e-4
132.0309806,187.0877105,1567.0877105,-8.5374216,8.7428625,0.0022213,0.0490182,-103.363589,0.0640487,103.3636088,270.035503,1.8841649,0.0489679,43.8000006,-120.6312879,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8002917,0,115.1993914,-10.8893376,0,0,76.594301,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8422986,90,4.8139299,838.7696733,0.0010512,334.2161415,0.0255449,9.0091176e5,10.5791,87.8996865,0.4354851,0.5346755,9.3973351e-4
132.4664657,183.3700011,1563.3700011,-8.5364542,8.7373465,0.0051972,0.1880622,-104.1794714,0.0639773,104.1794911,270.0351857,1.8628401,0.1879904,43.8000006,-120.6312981,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8003031,0,115.1993914,-10.8893376,0,0,76.6306858,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6999588,90,4.838095,839.1459642,0.0010516,334.2307856,0.0255452,9.0122689e5,10.5791,87.8996865,0.435377,0.5348803,9.3873122e-4
132.9018427,179.6539178,1559.6539178,-8.5341915,8.718048,0.0056592,0.27661,-104.9726921,0.0639058,104.9727116,270.0348808,1.7809934,0.2765521,43.8000006,-120.631308,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8003146,0,115.1993914,-10.8893376,0,0,76.6511708,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0224646,90,4.8622495,839.5220906,0.001052,334.2454232,0.0255429,9.0144841e5,10.5791,87.8996865,0.4353352,0.5350847,9.351176e-4
133.3371778,175.9392206,1555.9392206,-8.5317278,8.7410325,8.0337918e-4,0.1517148,-105.7742268,0.0638351,105.774246,270.0345782,1.9013863,0.1517127,43.8000006,-120.631318,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.800326,0,115.1993914,-10.8893376,0,0,76.5918377,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0342342,90,4.8863951,839.8980767,0.0010524,334.2600554,0.0255273,9.0120038e5,10.5791,87.8996865,0.4353037,0.535285,9.3989863e-4
133.7724816,172.2254038,1552.2254038,-8.5313781,8.7552946,0.0036834,0.1613344,-106.6162813,0.0637646,106.6163003,270.0342672,1.9674274,0.1612924,43.8000006,-120.6313285,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8003374,0,115.1993914,-10.8893376,0,0,76.6155754,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1085671,90,4.9105349,840.2739736,0.0010527,334.2746841,0.0255256,9.0144086e5,10.5791,87.8996865,0.4351646,0.5354908,9.4274981e-4
134.2076462,168.5131987,1548.5131987,-8.5297752,8.7697745,0.0042806,0.2036413,-107.4877078,0.0636924,107.4877267,270.0339509,2.0376161,0.2035963,43.8000006,-120.6313393,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8003488,0,115.1993914,-10.8893376,0,0,76.6261617,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8612698,90,4.9346642,840.6497075,0.0010531,334.2893065,0.0255216,9.0160387e5,10.5791,87.8996865,0.4350896,0.5357046,9.4575501e-4
134.6427358,164.8023874,1544.8023874,-8.5279128,8.7478013,0.0027305,0.1616834,-108.3549827,0.063618,108.3550014,270.0336398,1.9490335,0.1616604,43.8000006,-120.6313501,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8003602,0,115.1993914,-10.8893376,0,0,76.6081408,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8091797,90,4.9587845,841.0253002,0.0010535,334.3039234,0.0255129,9.0159846e5,10.5791,87.8996865,0.435028,0.5359151,9.4158809e-4
135.0777638,161.0927649,1541.0927649,-8.5267249,8.7312414,0.0026747,0.0968105,-109.1875698,0.0635428,109.1875883,270.0333438,1.8787067,0.0967736,43.8000006,-120.6313605,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8003716,0,115.1993914,-10.8893376,0,0,76.6013541,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9636631,90,4.982897,841.4007727,0.0010539,334.3185356,0.0255061,9.0165903e5,10.5791,87.8996865,0.4349322,0.5361314,9.3842323e-4
135.5126959,157.3844711,1537.3844711,-8.5255616,8.7392597,0.0089915,0.341403,-110.0138329,0.0634686,110.0138512,270.0330548,1.9207966,0.3412846,43.8000006,-120.6313708,NaN,NaN,NaN,NaN,56.1358835,89.9179955,7813.8054638,2032.0832,2.1487638,0.0225998,9.8003831,0,115.1993914,-10.8893376,0,0,76.6935856,227.4484824,0,227.4484824,0,227.4484824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2182013,90,5.0070009,841.7761106,0.0010543,334.3331426,0.0255157,9.0230215e5,10.5791,87.8996865,0.4348352,0.5363412,9.401173e-4
