# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
13.28,2782.352,127.94,-13.58,127.988,13.58,62.001,0.027,62.001,0.025,3.509,0.066,28.591,-80.615,9.784,0.115,5.193e-9,-0.003,-1.714e-6,2.286e4,5147,21.343,0.091,269.8,219.5,3.235,0.389,2.583e7,0,86.74,0.598,0.598,0.41,0.129,0.06,0.02,0.064,-2.69e-4,0,0,0,0,-2.325e-4,0.016,15.6,190,87.376,0.033,2.136,-3.085,721,329.429,0.05,0.114
13.33,2788.732,127.262,-13.536,127.31,13.536,62.176,0.027,62.176,0.025,3.505,0.074,28.591,-80.615,9.784,0.115,9.217e-9,-0.002,-4.273e-6,2.286e4,5147,21.343,0.091,269.9,219.5,3.236,0.387,2.568e7,0,85.752,0.598,0.598,0.41,0.129,0.059,0.019,0.061,-1.741e-4,0,0,0,0,-1.549e-4,0.016,15.6,190,87.319,0.031,2.221,-3.127,720.4,329.404,0.05,0.115
13.38,2795.078,126.586,-13.493,126.635,13.493,62.351,0.027,62.351,0.025,3.501,0.084,28.591,-80.615,9.784,0.115,8.639e-9,-0.002,-2.432e-6,2.286e4,5147,21.343,0.091,269.9,219.5,3.237,0.385,2.553e7,0,84.774,0.598,0.598,0.41,0.129,0.059,0.017,0.056,1.266e-4,0,0,0,0,-9.577e-5,0.016,15.6,190,87.261,0.029,2.288,-3.168,719.8,329.379,0.05,0.115
13.43,2801.39,125.913,-13.451,125.961,13.452,62.526,0.028,62.526,0.025,3.497,0.064,28.591,-80.615,9.784,0.115,7.975e-9,-0.001,-2.389e-6,2.286e4,5147,21.343,0.091,269.8,219.5,3.232,0.383,2.538e7,0,83.801,0.598,0.598,0.41,0.129,0.059,0.021,0.067,3.138e-4,0,0,0,0,-5.115e-5,0.016,15.6,190,87.261,0.028,2.278,-3.209,719.3,329.354,0.05,0.115
13.48,2807.669,125.241,-13.409,125.29,13.409,62.701,0.028,62.701,0.025,3.494,0.073,28.591,-80.615,9.784,0.115,8.192e-9,-6.366e-4,-3.185e-6,2.286e4,5147,21.343,0.091,269.8,219.5,3.234,0.381,2.523e7,0,82.839,0.598,0.598,0.41,0.129,0.059,0.019,0.063,4.522e-4,0,0,0,0,-1.366e-5,0.016,15.6,190,87.261,0.026,2.305,-3.25,718.7,329.329,0.05,0.116
13.53,2813.914,124.572,-13.367,124.621,13.367,62.876,0.028,62.876,0.025,3.49,0.071,28.591,-80.615,9.784,0.115,8.111e-9,-1.592e-4,-2.254e-6,2.286e4,5147,21.343,0.091,269.8,219.5,3.233,0.379,2.509e7,0,81.885,0.598,0.598,0.41,0.128,0.059,0.02,0.064,-1.835e-4,0,0,0,0,-1.603e-6,0.016,15.6,190,87.261,0.026,2.292,-3.29,718.1,329.305,0.05,0.116
13.58,2820.126,123.904,-13.325,123.954,13.325,63.05,0.028,63.05,0.026,3.487,0.08,28.591,-80.615,9.784,0.115,8.09e-9,3.183e-4,-4.455e-7,2.286e4,5147,21.343,0.091,269.8,219.5,3.235,0.377,2.494e7,0,80.94,0.597,0.597,0.41,0.128,0.059,0.018,0.058,4.975e-4,0,0,0,0,3.71e-6,0.016,15.6,190,87.261,0.025,2.28,-3.331,717.5,329.28,0.05,0.117
13.63,2826.305,123.239,-13.283,123.288,13.283,63.224,0.028,63.224,0.026,3.482,0.11,28.591,-80.615,9.784,0.057,7.959e-9,6.366e-4,-3.425e-6,2.286e4,5147,21.343,0.091,269.9,219.5,3.241,0.375,2.479e7,0,80.005,0.597,0.597,0.41,0.128,0.059,0.013,0.041,4.021e-4,0,0,0,0,1.678e-5,0.016,15.6,190,87.261,0.025,2.296,-3.371,717,329.256,0.05,0.117
13.68,2832.45,122.576,-13.241,122.625,13.242,63.398,0.028,63.398,0.026,3.476,0.124,28.591,-80.615,9.783,0.054,7.6e-9,9.549e-4,-7.765e-6,2.286e4,5147,21.343,0.091,270,219.5,3.245,0.373,2.465e7,0,79.077,0.597,0.597,0.41,0.128,0.059,0.01,0.032,-4.895e-4,0,0,0,0,3.232e-5,0.016,15.6,190,87.261,0.026,2.271,-3.411,716.4,329.232,0.05,0.117
13.73,2838.563,121.915,-13.203,121.964,13.203,63.572,0.029,63.572,0.026,3.47,0.087,28.591,-80.615,9.783,0.057,8.104e-9,0.001,-1.98e-6,2.286e4,5147,21.343,0.091,269.9,219.5,3.237,0.371,2.45e7,0,78.153,0.597,0.597,0.41,0.128,0.059,0.016,0.051,-4.964e-4,0,0,0,0,5.306e-5,0.016,15.6,190,87.261,0.026,2.135,-3.451,715.9,329.208,0.05,0.118
13.78,2844.642,121.256,-13.162,121.305,13.163,63.745,0.029,63.745,0.026,3.466,0.095,28.591,-80.615,9.783,0.057,8.095e-9,0.002,-2.637e-6,2.286e4,5147,21.343,0.091,269.9,219.5,3.239,0.369,2.435e7,0,77.242,0.597,0.597,0.41,0.128,0.059,0.014,0.045,1.245e-4,0,0,0,0,1.038e-4,0.016,15.6,190,87.319,0.028,2.072,-3.49,715.3,329.184,0.05,0.118
13.83,2850.688,120.599,-13.121,120.649,13.121,63.918,0.029,63.918,0.026,3.46,0.147,28.591,-80.615,9.783,0.023,6.33e-9,0.002,-1.422e-5,2.286e4,5147,21.343,0.091,270.1,219.5,3.251,0.367,2.421e7,0,76.343,0.597,0.597,0.41,0.128,0.059,0.004,0.013,-1.136e-4,0,0,0,0,1.295e-4,0.015,15.6,190,87.319,0.029,2.092,-3.529,714.7,329.16,0.05,0.118
13.88,2856.702,119.944,-13.078,119.994,13.08,64.091,0.029,64.091,0.026,3.451,0.238,28.591,-80.615,9.783,0.057,8.524e-9,-0.002,-8.426e-6,2.286e4,5147,21.343,0.091,269.9,219.5,3.24,0.365,2.407e7,0,75.461,0.597,0.597,0.41,0.128,0.059,0.013,0.041,-8.17e-6,0,0,0,0,-1.24e-4,0.015,15.6,190,87.376,0.031,2.195,-3.569,714.2,329.136,0.05,0.119
13.93,2862.683,119.291,-13.036,119.341,13.04,64.263,0.029,64.263,0.026,3.437,0.322,28.591,-80.615,9.783,0.172,7.647e-9,-0.001,-1.813e-6,2.286e4,5147,21.343,0.091,269.6,219.5,3.218,0.363,2.392e7,0,74.591,0.596,0.597,0.41,0.128,0.058,0.029,0.094,-4.261e-4,0,0,0,0,-6.193e-5,0.015,15.6,190,87.376,0.033,2.302,-3.607,713.6,329.113,0.05,0.119
13.98,2868.631,118.64,-12.996,118.69,13.001,64.435,0.029,64.435,0.026,3.419,0.354,28.591,-80.615,9.783,0.172,7.471e-9,-4.775e-4,8.984e-7,2.286e4,5147,21.343,0.091,269.4,219.5,3.209,0.361,2.378e7,0,73.722,0.596,0.596,0.411,0.127,0.058,0.036,0.115,-3.742e-4,0,0,0,0,-9.92e-6,0.015,15.6,190,87.433,0.034,2.328,-3.646,713.1,329.089,0.05,0.119
14.03,2874.547,117.991,-12.958,118.04,12.963,64.605,0.03,64.605,0.026,3.401,0.368,28.591,-80.615,9.783,0.229,7.702e-9,3.183e-4,1.934e-6,2.286e4,5147,21.343,0.091,269.4,219.5,3.205,0.359,2.364e7,0,72.861,0.596,0.596,0.411,0.127,0.058,0.039,0.126,2.295e-4,0,0,0,0,3.854e-6,0.015,15.6,190,87.433,0.034,2.347,-3.685,712.6,329.066,0.05,0.12
14.08,2880.43,117.344,-12.922,117.393,12.926,64.775,0.03,64.775,0.026,3.383,0.324,28.591,-80.615,9.783,0.172,7.805e-9,0.001,6.03e-7,2.286e4,5147,21.343,0.091,269.5,219.5,3.214,0.357,2.35e7,0,71.998,0.596,0.596,0.411,0.127,0.058,0.032,0.101,-5.167e-5,0,0,0,0,5.477e-5,0.015,15.6,190,87.433,0.033,2.278,-3.723,712,329.043,0.05,0.12
14.13,2886.281,116.699,-12.887,116.748,12.89,64.944,0.03,64.944,0.026,3.369,0.267,28.591,-80.615,9.783,0.115,7.896e-9,0.002,-5.901e-7,2.286e4,5147,21.343,0.091,269.7,219.5,3.227,0.355,2.336e7,0,71.142,0.596,0.596,0.411,0.127,0.058,0.021,0.067,4.96e-4,0,0,0,0,1.146e-4,0.015,15.6,190,87.376,0.033,2.199,-3.761,711.5,329.02,0.05,0.12
14.18,2892.1,116.056,-12.852,116.104,12.854,65.112,0.03,65.112,0.026,3.357,0.217,28.591,-80.615,9.783,0.057,7.275e-9,0.002,2.871e-7,2.286e4,5147,21.343,0.091,269.9,219.5,3.239,0.353,2.322e7,0,70.298,0.596,0.596,0.411,0.127,0.058,0.012,0.037,4.569e-5,0,0,0,0,1.734e-4,0.015,15.6,190,87.319,0.034,2.15,-3.799,711,328.997,0.05,0.121
14.23,2897.887,115.414,-12.817,115.462,12.819,65.279,0.03,65.279,0.027,3.347,0.19,28.591,-80.615,9.783,0.035,8.429e-9,0.002,1.827e-6,2.286e4,5147,21.343,0.091,270,219.5,3.246,0.351,2.308e7,0,69.467,0.596,0.596,0.411,0.127,0.058,0.006,0.021,-2.079e-4,0,0,0,0,2.036e-4,0.015,15.6,190,87.319,0.034,2.151,-3.836,710.4,328.974,0.05,0.121
14.28,2903.642,114.774,-12.782,114.823,12.783,65.447,0.03,65.447,0.027,3.338,0.165,28.591,-80.615,9.783,0.008,5.779e-9,0.002,1.356e-5,2.286e4,5147,21.343,0.091,270.1,219.5,3.253,0.349,2.294e7,0,68.645,0.596,0.596,0.411,0.127,0.058,0.001,0.004,-3.695e-4,0,0,0,0,2.264e-4,0.015,15.6,190,87.261,0.034,2.162,-3.874,709.9,328.951,0.05,0.122
14.33,2909.364,114.136,-12.748,114.184,12.749,65.613,0.031,65.613,0.027,3.331,0.129,28.591,-80.615,9.783,0.032,8.57e-9,-0.002,1.687e-6,2.286e4,5147,21.343,0.091,270,219.5,3.246,0.347,2.28e7,0,67.829,0.595,0.595,0.411,0.127,0.058,0.006,0.019,6.517e-5,0,0,0,0,-2.2e-4,0.015,15.6,190,87.204,0.033,2.143,-3.911,709.4,328.929,0.05,0.122
14.38,2915.055,113.499,-12.715,113.548,12.715,65.78,0.031,65.78,0.027,3.325,0.097,28.591,-80.615,9.783,0.057,6.549e-9,-0.002,3.984e-6,2.286e4,5147,21.343,0.091,269.9,219.5,3.237,0.345,2.266e7,0,67.022,0.595,0.595,0.411,0.127,0.058,0.012,0.04,-2.888e-4,0,0,0,0,-1.846e-4,0.015,15.6,190,87.204,0.033,2.128,-3.948,708.9,328.906,0.05,0.122
14.43,2920.714,112.864,-12.682,112.913,12.682,65.946,0.031,65.946,0.027,3.321,0.054,28.591,-80.615,9.783,0.115,9.357e-9,-0.002,-1.754e-6,2.286e4,5147,21.343,0.091,269.7,219.5,3.225,0.344,2.252e7,0,66.222,0.595,0.595,0.411,0.126,0.058,0.022,0.07,2.178e-6,0,0,0,0,-1.335e-4,0.014,15.6,190,87.147,0.032,2.075,-3.985,708.3,328.884,0.05,0.123
14.48,2926.342,112.231,-12.648,112.28,12.648,66.112,0.031,66.112,0.027,3.319,0.04,28.591,-80.615,9.783,0.115,7.507e-9,-0.001,3.441e-6,2.286e4,5147,21.343,0.091,269.6,219.5,3.22,0.342,2.239e7,0,65.431,0.595,0.595,0.411,0.126,0.058,0.025,0.08,-3.166e-5,0,0,0,0,-6.63e-5,0.014,15.6,190,87.09,0.032,2.067,-4.021,707.8,328.862,0.05,0.123
14.53,2931.937,111.599,-12.614,111.649,12.614,66.278,0.031,66.278,0.027,3.317,0.031,28.591,-80.615,9.783,0.172,7.767e-9,-7.958e-4,7.277e-7,2.286e4,5147,21.343,0.091,269.6,219.5,3.217,0.34,2.225e7,0,64.647,0.595,0.595,0.411,0.126,0.058,0.027,0.086,1.967e-4,0,0,0,0,-2.597e-5,0.014,15.6,190,87.09,0.032,2.056,-4.058,707.3,328.84,0.05,0.123
14.58,2937.502,110.97,-12.581,111.019,12.581,66.444,0.031,66.444,0.027,3.316,0.014,28.591,-80.615,9.783,0.172,7.873e-9,-1.592e-4,2.166e-6,2.286e4,5147,21.343,0.091,269.5,219.5,3.213,0.338,2.211e7,0,63.869,0.595,0.595,0.411,0.126,0.058,0.03,0.097,3.382e-4,0,0,0,0,-1.768e-6,0.014,15.6,190,87.09,0.032,2.006,-4.094,706.8,328.818,0.05,0.124
14.63,2943.034,110.341,-12.548,110.391,12.548,66.609,0.032,66.609,0.027,3.316,0.001,28.591,-80.615,9.783,0.172,7.907e-9,4.775e-4,-1.041e-7,2.286e4,5147,21.343,0.091,269.4,219.5,3.208,0.336,2.198e7,0,63.098,0.595,0.595,0.411,0.126,0.057,0.034,0.108,-2.264e-4,0,0,0,0,7.639e-6,0.014,15.6,190,87.09,0.033,1.938,-4.13,706.3,328.796,0.05,0.124
14.68,2948.536,109.715,-12.516,109.765,12.516,66.775,0.032,66.775,0.027,3.316,0.028,28.591,-80.615,9.783,0.229,8.271e-9,0.001,4.434e-6,2.286e4,5147,21.343,0.091,269.3,219.5,3.2,0.334,2.184e7,0,62.333,0.595,0.595,0.411,0.126,0.057,0.039,0.125,3.029e-4,0,0,0,0,5.429e-5,0.014,15.6,190,87.09,0.034,1.822,-4.165,705.8,328.775,0.05,0.124
14.73,2954.006,109.09,-12.482,109.14,12.482,66.941,0.032,66.941,0.027,3.318,0.033,28.591,-80.615,9.783,0.229,7.378e-9,0.002,2.978e-6,2.286e4,5147,21.343,0.091,269.3,219.5,3.199,0.332,2.171e7,0,61.574,0.595,0.595,0.411,0.126,0.057,0.04,0.128,-2.972e-5,0,0,0,0,1.631e-4,0.014,15.6,190,87.147,0.036,1.73,-4.201,705.3,328.753,0.05,0.125
14.78,2959.445,108.467,-12.447,108.517,12.447,67.107,0.032,67.107,0.027,3.319,0.014,28.591,-80.615,9.783,0.172,7.956e-9,0.003,6.059e-6,2.286e4,5147,21.343,0.091,269.5,219.5,3.212,0.33,2.157e7,0,60.823,0.594,0.594,0.411,0.126,0.057,0.029,0.094,3.883e-4,0,0,0,0,3.051e-4,0.014,15.6,190,87.147,0.038,1.731,-4.236,704.8,328.732,0.05,0.125
14.83,2964.852,107.845,-12.411,107.896,12.412,67.273,0.032,67.273,0.027,3.316,0.08,28.591,-80.615,9.783,0.057,7.229e-9,0.003,5.816e-6,2.286e4,5147,21.343,0.091,269.8,219.5,3.233,0.328,2.144e7,0,60.082,0.594,0.594,0.411,0.126,0.057,0.014,0.044,1.752e-4,0,0,0,0,4.096e-4,0.014,15.6,190,87.204,0.04,1.768,-4.272,704.3,328.71,0.05,0.126
14.88,2970.229,107.225,-12.378,107.277,12.379,67.438,0.032,67.438,0.028,3.311,0.097,28.591,-80.615,9.783,0.05,8.267e-9,0.003,6.022e-6,2.286e4,5147,21.343,0.091,269.9,219.5,3.238,0.327,2.131e7,0,59.345,0.594,0.594,0.412,0.126,0.057,0.009,0.029,3.679e-4,0,0,0,0,4.557e-4,0.014,15.6,190,87.261,0.041,1.685,-4.306,703.8,328.689,0.05,0.126
14.93,2975.575,106.607,-12.345,106.659,12.346,67.604,0.033,67.604,0.028,3.307,0.115,28.591,-80.615,9.783,0.022,5.991e-9,0.003,1.19e-5,2.286e4,5147,21.343,0.091,270,219.5,3.245,0.325,2.117e7,0,58.615,0.594,0.594,0.412,0.125,0.057,0.004,0.012,-7.642e-5,0,0,0,0,5.167e-4,0.014,15.6,190,87.319,0.041,1.602,-4.341,703.3,328.668,0.05,0.126
14.98,2980.89,105.991,-12.311,106.042,12.312,67.769,0.033,67.769,0.028,3.299,0.179,28.591,-80.615,9.783,0.057,6.234e-9,-0.003,5.843e-6,2.286e4,5147,21.343,0.091,269.8,219.5,3.234,0.323,2.104e7,0,57.899,0.594,0.594,0.412,0.125,0.057,0.012,0.039,-3.251e-4,0,0,0,0,-5.076e-4,0.014,15.6,190,87.376,0.041,1.632,-4.376,702.8,328.647,0.05,0.127
15.03,2986.174,105.376,-12.278,105.428,12.28,67.934,0.033,67.934,0.028,3.289,0.213,28.591,-80.615,9.783,0.115,6.213e-9,-0.003,4.389e-6,2.286e4,5147,21.343,0.091,269.6,219.5,3.222,0.321,2.091e7,0,57.188,0.594,0.594,0.412,0.125,0.057,0.021,0.068,3.496e-4,0,0,0,0,-4.032e-4,0.014,15.6,190,87.433,0.041,1.6,-4.41,702.4,328.626,0.05,0.127
15.08,2991.428,104.763,-12.245,104.814,12.248,68.098,0.033,68.098,0.028,3.277,0.291,28.591,-80.615,9.783,0.229,9.053e-9,-0.003,8.816e-7,2.286e4,5147,21.343,0.091,269.2,219.5,3.196,0.319,2.078e7,0,56.494,0.594,0.594,0.412,0.125,0.057,0.041,0.131,-4.795e-4,0,0,0,0,-2.969e-4,0.013,15.6,190,87.491,0.04,1.689,-4.444,701.9,328.606,0.05,0.127
15.13,2996.651,104.152,-12.211,104.203,12.217,68.261,0.033,68.261,0.028,3.26,0.393,28.591,-80.615,9.783,0.344,7.673e-9,-0.001,3.657e-6,2.286e4,5147,21.343,0.091,268.7,219.5,3.163,0.317,2.065e7,0,55.819,0.594,0.594,0.412,0.125,0.057,0.067,0.212,-4.035e-4,0,0,0,0,-1.08e-4,0.013,15.6,190,87.548,0.039,1.863,-4.478,701.4,328.585,0.05,0.128
15.18,3001.843,103.542,-12.181,103.593,12.187,68.424,0.033,68.424,0.028,3.24,0.383,28.591,-80.615,9.783,0.344,7.862e-9,-3.183e-4,4.281e-6,2.286e4,5147,21.343,0.091,268.7,219.5,3.164,0.316,2.052e7,0,55.124,0.594,0.594,0.412,0.125,0.057,0.066,0.208,2.198e-4,0,0,0,0,-2.956e-6,0.013,15.6,190,87.548,0.038,1.813,-4.512,700.9,328.565,0.05,0.128
15.23,3007.005,102.934,-12.152,102.984,12.157,68.585,0.034,68.585,0.028,3.222,0.35,28.591,-80.615,9.783,0.344,8.02e-9,6.366e-4,2.815e-6,2.286e4,5147,21.343,0.091,268.9,219.5,3.173,0.314,2.039e7,0,54.433,0.593,0.594,0.412,0.125,0.057,0.059,0.186,-3.176e-4,0,0,0,0,2.517e-5,0.013,15.6,190,87.548,0.037,1.74,-4.546,700.5,328.544,0.05,0.128
15.28,3012.136,102.327,-12.122,102.377,12.127,68.746,0.034,68.746,0.028,3.204,0.355,28.591,-80.615,9.783,0.344,7.666e-9,0.002,3.511e-6,2.286e4,5147,21.343,0.091,268.8,219.5,3.17,0.312,2.026e7,0,53.761,0.593,0.593,0.412,0.125,0.057,0.061,0.193,2.238e-4,0,0,0,0,1.466e-4,0.013,15.6,190,87.548,0.035,1.79,-4.579,700,328.524,0.05,0.129
15.33,3017.237,101.721,-12.094,101.771,12.098,68.906,0.034,68.906,0.028,3.187,0.318,28.591,-80.615,9.783,0.286,7.16e-9,0.003,1.376e-6,2.286e4,5147,21.343,0.091,269,219.5,3.18,0.31,2.013e7,0,53.085,0.593,0.593,0.412,0.125,0.057,0.052,0.166,3.248e-4,0,0,0,0,3.735e-4,0.013,15.6,190,87.491,0.035,1.766,-4.612,699.6,328.504,0.05,0.129
15.38,3022.308,101.117,-12.066,101.167,12.069,69.065,0.034,69.065,0.028,3.172,0.288,28.591,-80.615,9.783,0.229,9.732e-9,0.004,4.889e-6,2.286e4,5147,21.343,0.091,269.1,219.5,3.19,0.308,2.001e7,0,52.419,0.593,0.593,0.412,0.125,0.056,0.045,0.142,3.597e-4,0,0,0,0,6.046e-4,0.013,15.6,190,87.433,0.034,1.779,-4.645,699.1,328.484,0.05,0.13
15.43,3027.349,100.515,-12.038,100.564,12.041,69.223,0.034,69.223,0.028,3.158,0.262,28.591,-80.615,9.783,0.229,7.972e-9,0.004,5.448e-6,2.286e4,5147,21.343,0.091,269.3,219.5,3.198,0.306,1.988e7,0,51.761,0.593,0.593,0.412,0.125,0.056,0.038,0.121,2.207e-4,0,0,0,0,8.916e-4,0.013,15.6,190,87.376,0.034,1.823,-4.678,698.7,328.464,0.05,0.13
15.48,3032.36,99.914,-12.012,99.963,12.014,69.381,0.034,69.381,0.028,3.146,0.207,28.591,-80.615,9.783,0.115,6.492e-9,0.005,9.592e-6,2.286e4,5147,21.343,0.091,269.6,219.5,3.216,0.305,1.975e7,0,51.105,0.593,0.593,0.412,0.124,0.056,0.023,0.074,-2.227e-4,0,0,0,0,0.001,0.013,15.6,190,87.261,0.034,1.806,-4.71,698.3,328.444,0.05,0.13
15.53,3037.341,99.314,-11.987,99.363,11.988,69.538,0.035,69.538,0.029,3.138,0.127,28.591,-80.615,9.783,0.009,9.934e-9,0.005,1.465e-4,2.286e4,5147,21.343,0.091,270,219.5,3.247,0.303,1.963e7,0,50.454,0.593,0.593,0.412,0.124,0.056,0.002,0.004,2.845e-4,0,0,0,0,0.001,0.013,15.6,190,87.204,0.034,1.731,-4.743,697.8,328.425,0.05,0.131
15.58,3042.291,98.715,-11.961,98.765,11.962,69.695,0.035,69.695,0.029,3.133,0.087,28.591,-80.615,9.783,0.053,8.461e-9,-0.005,2.443e-5,2.286e4,5147,21.343,0.091,269.8,219.5,3.233,0.301,1.95e7,0,49.817,0.593,0.593,0.412,0.124,0.056,0.01,0.033,1.026e-4,0,0,0,0,-0.001,0.013,15.6,190,87.09,0.034,1.748,-4.775,697.4,328.405,0.05,0.131
15.63,3047.212,98.117,-11.935,98.167,11.935,69.851,0.035,69.851,0.029,3.129,0.072,28.591,-80.615,9.783,0.057,7.456e-9,-0.005,1.584e-5,2.286e4,5147,21.343,0.091,269.7,219.5,3.227,0.299,1.937e7,0,49.189,0.593,0.593,0.412,0.124,0.056,0.014,0.048,3.425e-4,0,0,0,0,-0.001,0.013,15.6,190,87.032,0.034,1.824,-4.807,697,328.386,0.05,0.131
15.68,3052.103,97.521,-11.908,97.571,11.908,70.008,0.035,70.008,0.029,3.126,0.063,28.591,-80.615,9.783,0.115,8.112e-9,-0.004,1.068e-5,2.286e4,5147,21.343,0.091,269.7,219.5,3.223,0.297,1.925e7,0,48.567,0.592,0.593,0.412,0.124,0.056,0.017,0.057,2.989e-4,0,0,0,0,-0.001,0.012,15.6,190,86.975,0.035,1.905,-4.839,696.6,328.367,0.05,0.132
15.73,3056.964,96.927,-11.883,96.977,11.883,70.164,0.035,70.164,0.029,3.123,0.023,28.591,-80.615,9.783,0.172,1.046e-8,-0.004,3.861e-6,2.286e4,5147,21.343,0.091,269.4,219.5,3.207,0.296,1.913e7,0,47.948,0.592,0.592,0.412,0.124,0.056,0.029,0.095,-2.148e-4,0,0,0,0,-8.864e-4,0.012,15.6,190,86.86,0.035,1.895,-4.87,696.1,328.348,0.05,0.132
15.78,3061.796,96.333,-11.858,96.384,11.858,70.32,0.036,70.32,0.029,3.123,0.005,28.591,-80.615,9.783,0.229,7.234e-9,-0.004,4.678e-6,2.286e4,5147,21.343,0.091,269.2,219.5,3.196,0.294,1.9e7,0,47.336,0.592,0.592,0.412,0.124,0.056,0.038,0.122,-2.658e-4,0,0,0,0,-6.611e-4,0.012,15.6,190,86.803,0.036,1.898,-4.902,695.7,328.328,0.05,0.132
15.83,3066.598,95.741,-11.831,95.792,11.831,70.476,0.036,70.476,0.029,3.123,0.003,28.591,-80.615,9.783,0.172,6.352e-9,-0.003,5.077e-6,2.286e4,5147,21.343,0.091,269.3,219.5,3.198,0.292,1.888e7,0,46.731,0.592,0.592,0.412,0.124,0.056,0.036,0.117,-3.245e-4,0,0,0,0,-4.702e-4,0.012,15.6,190,86.746,0.036,1.978,-4.933,695.3,328.31,0.05,0.133
15.88,3071.37,95.15,-11.805,95.201,11.805,70.632,0.036,70.632,0.029,3.123,0.007,28.591,-80.615,9.783,0.229,8.106e-9,-0.002,2.782e-6,2.286e4,5147,21.343,0.091,269.2,219.5,3.193,0.29,1.875e7,0,46.13,0.592,0.592,0.412,0.124,0.056,0.04,0.127,-4.379e-5,0,0,0,0,-3.228e-4,0.012,15.6,190,86.689,0.037,1.995,-4.964,694.9,328.291,0.05,0.133
15.93,3076.113,94.56,-11.78,94.612,11.78,70.788,0.036,70.788,0.029,3.124,0.017,28.591,-80.615,9.783,0.229,7.767e-9,-0.002,4.267e-6,2.286e4,5147,21.343,0.091,269.1,219.5,3.188,0.288,1.863e7,0,45.534,0.592,0.592,0.412,0.124,0.056,0.043,0.138,-1.852e-4,0,0,0,0,-1.759e-4,0.012,15.6,190,86.689,0.038,1.992,-4.995,694.5,328.272,0.05,0.133
15.98,3080.826,93.972,-11.753,94.024,11.753,70.945,0.036,70.945,0.029,3.124,0.009,28.591,-80.615,9.783,0.172,7.434e-9,-0.001,5.373e-6,2.286e4,5147,21.343,0.091,269.3,219.5,3.198,0.287,1.851e7,0,44.944,0.592,0.592,0.413,0.124,0.056,0.036,0.115,-3.257e-4,0,0,0,0,-7.855e-5,0.012,15.6,190,86.631,0.039,2.068,-5.025,694.1,328.254,0.05,0.134
16.03,3085.51,93.385,-11.727,93.437,11.727,71.101,0.036,71.101,0.029,3.124,0.001,28.591,-80.615,9.783,0.229,7.854e-9,-6.366e-4,2.803e-6,2.286e4,5147,21.343,0.091,269.2,219.5,3.194,0.285,1.839e7,0,44.357,0.592,0.592,0.413,0.124,0.056,0.039,0.124,2.659e-4,0,0,0,0,-3.012e-5,0.012,15.6,190,86.631,0.041,2.037,-5.056,693.7,328.235,0.05,0.134
16.08,3090.164,92.799,-11.701,92.852,11.701,71.257,0.037,71.257,0.029,3.124,0.014,28.591,-80.615,9.783,0.172,7.869e-9,-1.052e-4,2.265e-6,2.286e4,5147,21.343,0.091,269.3,219.5,3.199,0.283,1.827e7,0,43.776,0.592,0.592,0.413,0.123,0.056,0.034,0.11,4.48e-4,0,0,0,0,-6.706e-7,0.012,15.6,190,86.631,0.041,2.055,-5.086,693.3,328.217,0.05,0.135
16.13,3094.79,92.215,-11.675,92.268,11.675,71.413,0.037,71.413,0.029,3.123,0.025,28.591,-80.615,9.783,0.172,7.912e-9,3.183e-4,3.493e-6,2.286e4,5147,21.343,0.091,269.4,219.5,3.203,0.281,1.814e7,0,43.2,0.592,0.592,0.413,0.123,0.056,0.031,0.099,-1.674e-4,0,0,0,0,4.164e-6,0.012,15.6,190,86.631,0.042,2.052,-5.116,692.8,328.199,0.05,0.141
16.18,3099.386,91.632,-11.651,91.685,11.651,71.569,0.037,71.569,0.03,3.122,3.369e-4,28.591,-80.615,9.783,0.229,7.7e-9,7.958e-4,1.591e-6,2.286e4,5147,21.343,0.091,269.2,219.5,3.193,0.28,1.802e7,0,42.627,0.592,0.592,0.413,0.123,0.056,0.039,0.123,-4.167e-4,0,0,0,0,3.305e-5,0.012,15.6,190,86.631,0.043,1.938,-5.146,692.4,328.18,0.05,0.141
