# Time [s],# Altitude [m],# Height [m AGL],# Velocity [m/s],# Acceleration [m/s^2],# Commanded Angle [deg],# Flight Phase [int enum],# Approximate Drag Force [N],# Expected Drag Force [N],# Target Velocity [m/s],# Velocity Error [m/s
117.1640,1380.00,0.00,-189.58,-0.00,8.86,5,-226.30,226.30,7.11,-11.07
117.2100,1380.00,0.00,-189.58,-0.00,8.86,5,-226.30,226.30,7.11,-11.07
117.2550,1380.00,0.00,-189.58,-0.00,8.86,5,-226.30,226.30,7.11,-11.07
117.3010,1380.00,0.00,-189.58,-0.00,8.86,5,-226.30,226.30,7.11,-11.07
117.3510,1380.00,0.00,-189.58,-0.00,8.86,5,-226.30,226.30,7.11,-11.07
117.3970,1380.00,0.00,-189.58,-0.00,8.86,5,-226.30,226.30,7.11,-11.07
117.4430,1380.00,0.00,-189.58,-0.00,8.86,5,-226.30,226.30,7.11,-11.07
117.4890,1380.00,0.00,-189.58,-0.00,8.86,5,-226.30,226.30,7.11,-11.07
117.5350,1380.00,0.00,-189.58,-0.00,8.86,5,-226.30,226.30,7.11,-11.07
117.5810,1380.00,0.00,-189.58,-0.00,8.86,5,-226.30,226.30,7.11,-11.07
117.6270,1380.00,0.00,-189.58,-0.00,8.86,5,-226.30,226.30,7.11,-11.07
117.6770,1380.00,0.00,-189.58,-0.00,8.86,5,-226.30,226.30,7.11,-11.07
117.7230,1380.00,0.00,-189.58,-0.00,8.86,5,-226.30,226.30,7.11,-11.07
117.7690,1380.00,0.00,-189.58,-0.00,8.86,5,-226.30,226.30,7.11,-11.07
117.8150,1380.00,0.00,-189.58,-0.00,8.86,5,-226.30,226.30,7.11,-11.07
117.8610,1380.00,0.00,-189.58,-0.00,8.86,5,-226.30,226.30,7.11,-11.07
117.9070,1380.00,0.00,-189.58,-0.00,8.86,5,-226.30,226.31,7.11,-11.07
117.9530,1380.00,0.00,-189.58,-0.00,8.86,5,-226.31,226.31,7.11,-11.07
117.9990,1380.00,0.00,-189.58,-0.00,8.86,5,-226.31,226.31,7.11,-11.07
118.0490,1380.00,0.00,-189.58,-0.00,8.86,5,-226.31,226.31,7.11,-11.07
118.0950,1380.00,0.00,-189.58,-0.00,8.86,5,-226.31,226.31,7.11,-11.07
118.1410,1380.00,0.00,-189.58,-0.00,8.86,5,-226.31,226.31,7.11,-11.07
118.1870,1380.00,0.00,-189.58,-0.00,8.86,5,-226.31,226.31,7.11,-11.07
118.2330,1380.00,0.00,-189.58,-0.00,8.86,5,-226.31,226.31,7.11,-11.07
118.2790,1380.00,0.00,-189.58,-0.00,8.86,5,-226.31,226.31,7.11,-11.07
118.3250,1380.00,0.00,-189.58,-0.00,8.86,5,-226.31,226.31,7.11,-11.07
118.3740,1380.00,0.00,-189.58,-0.00,8.86,5,-226.31,226.31,7.11,-11.07
118.4200,1380.00,0.00,-189.58,-0.00,8.86,5,-226.31,226.31,7.11,-11.07
118.4660,1380.00,0.00,-189.58,-0.00,8.86,5,-226.31,226.31,7.11,-11.07
118.5120,1380.00,0.00,-189.58,-0.00,8.86,5,-226.31,226.31,7.11,-11.07
118.5580,1380.00,0.00,-189.58,-0.00,8.86,5,-226.31,226.31,7.11,-11.07
118.6040,1380.00,0.00,-189.58,-0.00,8.86,5,-226.31,226.31,7.11,-11.07
118.6500,1380.00,0.00,-189.58,-0.00,8.86,5,-226.31,226.31,7.11,-11.07
118.7000,1380.00,0.00,-189.58,-0.00,8.86,5,-226.31,226.31,7.11,-11.07
118.7460,1380.00,0.00,-189.58,-0.00,8.86,5,-226.31,226.32,7.11,-11.07
118.7920,1380.00,0.00,-189.58,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
118.8390,1380.00,0.00,-189.58,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
118.8850,1380.00,0.00,-189.58,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
118.9310,1380.00,0.00,-189.58,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
118.9770,1380.00,0.00,-189.58,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
119.0270,1380.00,0.00,-189.58,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
119.0730,1380.00,0.00,-189.59,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
119.1190,1380.00,0.00,-189.59,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
119.1650,1380.00,0.00,-189.59,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
119.2110,1380.00,0.00,-189.59,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
119.2570,1380.00,0.00,-189.59,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
119.3030,1380.00,0.00,-189.59,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
119.3530,1380.00,0.00,-189.59,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
119.3990,1380.00,0.00,-189.59,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
119.4450,1380.00,0.00,-189.59,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
119.4910,1380.00,0.00,-189.59,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
119.5370,1380.00,0.00,-189.59,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
119.5830,1380.00,0.00,-189.59,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
119.6290,1380.00,0.00,-189.59,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
119.6750,1380.00,0.00,-189.59,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
119.7240,1380.00,0.00,-189.59,-0.00,8.86,5,-226.32,226.32,7.11,-11.07
119.7700,1380.00,0.00,-189.59,-0.00,8.86,5,-226.32,226.33,7.11,-11.07
119.8160,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
119.8620,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
119.9080,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
119.9540,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
120.0000,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
120.0500,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
120.0960,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
120.1420,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
120.1880,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
120.2340,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
120.2790,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
120.3250,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
120.3740,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
120.4200,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
120.4660,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
120.5120,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
120.5580,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
120.6040,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
120.6500,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
120.6990,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
120.7450,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
120.7910,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.33,7.11,-11.07
120.8370,1380.00,0.00,-189.59,-0.00,8.86,5,-226.33,226.34,7.11,-11.07
120.8830,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
120.9290,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
120.9750,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.0250,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.0710,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.1170,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.1640,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.2100,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.2560,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.3300,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.3760,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.4260,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.4720,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.5180,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.5640,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.6100,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.6560,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.7020,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.7520,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.7970,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.8440,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.8910,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.9370,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
121.9830,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
122.0290,1380.00,0.00,-189.59,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
122.0780,1380.00,0.00,-189.60,-0.00,8.86,5,-226.34,226.34,7.11,-11.07
122.1240,1380.00,0.00,-189.60,-0.00,8.86,5,-226.34,226.35,7.11,-11.07
122.1690,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
122.2160,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
122.2620,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
122.3080,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
122.3540,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
122.4030,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
122.4480,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
122.4940,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
122.5400,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
122.5860,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
122.6310,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
122.6770,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
122.7270,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
122.7730,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
122.8190,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
122.8650,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
122.9110,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
122.9570,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
123.0040,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
123.0500,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
123.0990,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
123.1450,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
123.1910,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
123.2380,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
123.2840,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
123.3300,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
123.3760,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
123.4250,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
123.4710,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
123.5170,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
123.5630,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.35,7.11,-11.07
123.6090,1380.00,0.00,-189.60,-0.00,8.86,5,-226.35,226.36,7.11,-11.07
123.6550,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
123.7010,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
123.7510,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
123.7970,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
123.8430,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
123.8890,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
123.9350,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
123.9810,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.0270,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.0760,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.1220,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.1680,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.2150,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.2610,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.3070,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.3530,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.3990,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.4480,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.4940,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.5400,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.5860,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.6320,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.6780,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.7240,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.7740,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.8200,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.8660,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.9120,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
124.9570,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
125.0040,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
125.0500,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
125.0990,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
125.1450,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
125.1910,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
125.2370,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
125.2830,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
125.3290,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
125.3750,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.36,7.11,-11.07
125.4250,1380.00,0.00,-189.60,-0.00,8.86,5,-226.36,226.37,7.11,-11.07
125.4710,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
125.5170,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
125.5630,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
125.6090,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
125.6550,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
125.7010,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
125.7500,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
125.7960,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
125.8420,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
125.8880,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
125.9340,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
125.9800,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.0260,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.0720,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.1220,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.1680,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.2130,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.2600,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.3060,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.3520,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.3980,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.4480,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.4930,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.5420,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.5880,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.6340,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.6800,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.7260,1380.00,0.00,-189.60,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.7750,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.8210,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.8660,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.9130,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
126.9590,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
127.0050,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
127.0510,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
127.1010,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
127.1460,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
127.1930,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
127.2390,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
127.2850,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
127.3310,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
127.3760,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
127.4260,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
127.4720,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
127.5180,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
127.5640,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
127.6100,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.37,7.11,-11.07
127.6560,1380.00,0.00,-189.61,-0.00,8.86,5,-226.37,226.38,7.11,-11.07
127.7030,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
127.7490,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
127.7980,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
127.8440,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
127.8900,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
127.9350,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
127.9810,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.0270,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.0720,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.1210,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.1670,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.2130,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.2590,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.3050,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.3510,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.3970,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.4460,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.4920,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.5390,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.5850,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.6310,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.6770,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.7230,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.7720,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.8180,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.8640,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.9100,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
128.9560,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.0020,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.0480,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.0940,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.1360,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.1820,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.2280,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.2740,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.3200,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.3660,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.4120,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.4620,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.5080,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.5540,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.6000,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.6460,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.6920,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.7380,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.7880,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.8340,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.8800,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.9260,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
129.9730,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
130.0190,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
130.0650,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
130.1150,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
130.1610,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
130.2070,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
130.2530,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
130.2990,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
130.3450,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
130.3910,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
130.4400,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
130.4860,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
130.5320,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
130.5780,1380.00,0.00,-189.61,-0.00,8.86,5,-226.38,226.38,7.11,-11.07
