24.8980,1995.57,1928.57,156.68,-16.03,8.86,3,143.99,140.56
25.0010,2011.54,1944.54,155.04,-15.88,8.86,3,140.56,137.21
25.1040,2027.34,1960.34,153.42,-15.74,8.86,3,137.21,133.95
25.2070,2042.98,1975.98,151.82,-15.60,8.86,3,133.95,130.76
25.3100,2058.45,1991.45,150.22,-15.46,8.86,3,130.76,127.65
25.4130,2073.76,2006.76,148.64,-15.32,8.86,3,127.65,124.62
25.5160,2088.91,2021.91,147.08,-15.19,8.86,3,124.62,121.66
25.6220,2104.33,2037.33,145.48,-15.06,8.86,3,121.66,118.68
25.7250,2119.16,2052.16,143.94,-14.94,8.86,3,118.68,115.86
25.8280,2133.83,2066.83,142.42,-14.81,8.86,3,115.86,113.11
25.9310,2148.34,2081.34,140.91,-14.69,8.86,3,113.11,110.41
26.0340,2162.70,2095.70,139.40,-14.58,8.86,3,110.41,107.78
26.1370,2176.91,2109.91,137.91,-14.46,8.86,3,107.78,105.21
26.2400,2190.96,2123.96,136.44,-14.35,8.86,3,105.22,102.70
26.3440,2204.99,2137.99,134.95,-14.24,8.86,3,102.70,100.23
26.4470,2218.74,2151.74,133.50,-14.14,8.86,3,100.23,97.83
26.5540,2232.87,2165.87,132.00,-14.03,8.86,3,97.83,95.39
26.6570,2246.32,2179.32,130.56,-13.93,8.86,3,95.39,93.10
26.7600,2259.62,2192.62,129.14,-13.83,8.86,3,93.10,90.86
26.8630,2272.77,2205.77,127.72,-13.73,8.86,3,90.86,88.67
26.9660,2285.78,2218.78,126.32,-13.64,8.86,3,88.67,86.53
27.0690,2298.65,2231.65,124.92,-13.54,8.86,3,86.53,84.43
27.1720,2311.37,2244.37,123.54,-13.45,8.86,3,84.43,82.38
27.2750,2323.96,2256.96,122.16,-13.36,8.86,3,82.38,80.37
27.3780,2336.40,2269.40,120.79,-13.28,8.86,3,80.37,78.41
27.4850,2349.17,2282.17,119.38,-13.19,8.86,3,78.41,76.41
27.5880,2361.33,2294.33,118.03,-13.11,8.86,3,76.41,74.53
27.6910,2373.35,2306.35,116.69,-13.02,8.86,3,74.53,72.69
27.7940,2385.23,2318.23,115.36,-12.94,8.86,3,72.69,70.89
