# Time [s],# Altitude [m],# Height [m AGL],# Velocity [m/s],# Acceleration [m/s^2],# Commanded Angle [deg],# Flight Phase [int enum],# Approximate Drag Force [N],# Expected Drag Force [N],# Target Velocity [m/s],# Velocity Error [m/s],# Roll [deg],# Relative Roll [deg],# Pitch (x) [deg],# Pitch (y) [deg],# Pitch (from vertical) [deg]
11823.3790,1391.42,11.42,0.32,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.00,0.75,2.14
11823.4430,1391.40,11.40,-0.26,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.00,0.75,2.14
11823.5080,1391.40,11.40,-0.02,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.00,0.75,2.14
11823.5720,1391.41,11.41,0.15,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,2.00,0.75,2.14
11823.6340,1391.45,11.45,0.48,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.00,0.75,2.14
11823.6960,1391.44,11.44,-0.04,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.31,-992.69,2.00,0.75,2.14
11823.7570,1391.44,11.44,-0.02,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.00,0.75,2.14
11823.8210,1391.46,11.46,0.26,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.31,-992.69,2.00,0.75,2.14
11823.8860,1391.50,11.50,0.46,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.00,0.75,2.14
11823.9490,1391.48,11.48,-0.24,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,2.00,0.75,2.14
11824.0160,1391.50,11.50,0.19,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.00,0.75,2.14
11824.0790,1391.48,11.48,-0.16,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.00,0.75,2.14
11824.1460,1391.49,11.49,0.10,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.00,0.75,2.14
11824.2110,1391.51,11.51,0.25,0.20,39.03,2,-65.76,0.00,0.00,0.00,87.31,-992.69,2.00,0.75,2.14
11824.2750,1391.49,11.49,-0.25,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.31,-992.69,2.00,0.75,2.14
11824.3360,1391.49,11.49,-0.07,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.31,-992.69,2.00,0.75,2.14
11824.3990,1391.50,11.50,0.17,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11824.4600,1391.49,11.49,-0.10,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11824.5260,1391.51,11.51,0.15,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11824.5870,1391.49,11.49,-0.19,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11824.6500,1391.44,11.44,-0.65,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11824.7130,1391.46,11.46,0.23,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11824.7750,1391.45,11.45,-0.16,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11824.8370,1391.45,11.45,0.06,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11824.9040,1391.47,11.47,0.18,0.20,39.03,2,-65.76,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11824.9670,1391.51,11.51,0.57,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11825.0280,1391.46,11.46,-0.61,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11825.0920,1391.45,11.45,-0.19,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11825.1550,1391.47,11.47,0.29,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11825.2220,1391.53,11.53,0.65,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11825.2850,1391.51,11.51,-0.25,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11825.3470,1391.49,11.49,-0.20,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11825.4090,1391.47,11.47,-0.24,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11825.4730,1391.46,11.46,-0.22,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11825.5380,1391.44,11.44,-0.17,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11825.6010,1391.41,11.41,-0.39,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11825.6640,1391.40,11.40,-0.10,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11825.7260,1391.38,11.38,-0.29,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11825.7880,1391.40,11.40,0.25,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11825.8510,1391.43,11.43,0.36,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11825.9170,1391.41,11.41,-0.16,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11825.9780,1391.39,11.39,-0.30,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11826.0430,1391.37,11.37,-0.31,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11826.1060,1391.33,11.33,-0.42,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11826.1680,1391.32,11.32,-0.18,0.20,39.03,2,-65.76,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11826.2350,1391.29,11.29,-0.32,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11826.2970,1391.29,11.29,-0.01,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11826.3580,1391.26,11.26,-0.38,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11826.4200,1391.23,11.23,-0.43,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11826.4840,1391.21,11.21,-0.21,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11826.5490,1391.17,11.17,-0.51,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11826.6110,1391.14,11.14,-0.47,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11826.6750,1391.14,11.14,0.03,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11826.7380,1391.16,11.16,0.26,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11826.7990,1391.14,11.14,-0.19,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11826.8610,1391.11,11.11,-0.38,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11826.9280,1391.12,11.12,0.03,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11826.9890,1391.11,11.11,-0.13,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11827.0520,1391.12,11.12,0.16,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11827.1130,1391.11,11.11,-0.13,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11827.1770,1391.09,11.09,-0.20,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11827.2430,1391.09,11.09,-0.07,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11827.3070,1391.10,11.10,0.15,0.12,39.03,2,-65.24,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11827.3690,1391.18,11.18,1.10,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11827.4300,1391.18,11.18,-0.02,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11827.4930,1391.22,11.22,0.44,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11827.5570,1391.24,11.24,0.35,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11827.6230,1391.24,11.24,-0.10,0.22,39.03,2,-65.90,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11827.6860,1391.22,11.22,-0.19,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11827.7480,1391.23,11.23,0.07,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11827.8100,1391.23,11.23,0.09,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11827.8730,1391.23,11.23,-0.03,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11827.9390,1391.22,11.22,-0.18,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11828.0010,1391.23,11.23,0.15,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11828.0630,1391.23,11.23,-0.03,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11828.1270,1391.24,11.24,0.22,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11828.1890,1391.22,11.22,-0.35,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11828.2560,1391.16,11.16,-0.63,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11828.3190,1391.12,11.12,-0.55,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11828.3800,1391.12,11.12,0.02,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11828.4420,1391.14,11.14,0.18,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11828.5060,1391.15,11.15,0.15,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11828.5690,1391.11,11.11,-0.43,0.20,39.03,2,-65.76,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11828.6360,1391.09,11.09,-0.26,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11828.6990,1391.07,11.07,-0.25,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11828.7610,1391.07,11.07,-0.10,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11828.8240,1391.04,11.04,-0.33,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11828.8880,1391.05,11.05,0.16,0.21,39.03,2,-65.83,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11828.9600,1391.04,11.04,-0.19,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11829.0210,1391.03,11.03,-0.07,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11829.0840,1391.03,11.03,0.02,0.21,39.03,2,-65.83,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11829.1470,1391.04,11.04,0.07,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11829.2100,1391.04,11.04,0.05,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11829.2770,1391.02,11.02,-0.30,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11829.3400,1391.02,11.02,0.09,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11829.4020,1391.00,11.00,-0.37,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11829.4640,1391.02,11.02,0.32,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11829.5280,1391.03,11.03,0.12,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11829.5900,1391.01,11.01,-0.20,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11829.6570,1391.00,11.00,-0.17,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11829.7200,1391.05,11.05,0.59,0.20,39.03,2,-65.76,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11829.7820,1391.05,11.05,0.09,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11829.8450,1391.03,11.03,-0.27,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11829.9080,1391.04,11.04,0.16,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11829.9730,1391.08,11.08,0.45,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11830.0370,1391.08,11.08,-0.02,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11830.1000,1391.09,11.09,0.13,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11830.1620,1391.12,11.12,0.36,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.75,2.19
11830.2240,1391.11,11.11,-0.10,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.69,2.17
11830.3280,1391.17,11.17,0.51,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.62,2.16
11830.3910,1391.14,11.14,-0.37,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,2.06,0.62,2.16
11830.4530,1391.17,11.17,0.42,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.62,2.16
11830.5150,1391.21,11.21,0.40,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,2.06,0.62,2.16
11830.5790,1391.20,11.20,-0.10,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.31,-992.69,2.06,0.62,2.16
11830.6420,1391.20,11.20,0.08,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.62,2.16
11830.7090,1391.20,11.20,-0.01,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.62,2.16
11830.7720,1391.21,11.21,0.13,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.62,2.16
11830.8340,1391.27,11.27,0.69,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.56,2.14
11830.8980,1391.27,11.27,0.02,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.50,2.12
11830.9610,1391.21,11.21,-0.77,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.50,2.12
11831.0280,1391.19,11.19,-0.20,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.31,-992.69,2.06,0.50,2.12
11831.0920,1391.18,11.18,-0.14,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.50,2.12
11831.1530,1391.10,11.10,-1.08,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.50,2.12
11831.2150,1391.09,11.09,-0.02,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.06,0.50,2.12
11831.2790,1391.11,11.11,0.15,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.06,0.50,2.12
11831.3440,1391.09,11.09,-0.20,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.31,-992.69,2.06,0.44,2.11
11831.4080,1391.13,11.13,0.50,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,2.06,0.44,2.11
11831.4700,1391.14,11.14,0.10,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,2.00,0.38,2.03
11831.5330,1391.13,11.13,-0.05,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,2.00,0.38,2.03
11831.5940,1391.12,11.12,-0.16,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,1.94,0.38,1.97
11831.6570,1391.13,11.13,0.13,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.31,-992.69,1.94,0.38,1.97
11831.7230,1391.13,11.13,0.00,0.16,39.03,2,-65.50,-0.00,0.00,0.00,87.31,-992.69,1.94,0.38,1.97
11831.7840,1391.10,11.10,-0.36,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,1.94,0.38,1.97
11831.8470,1391.11,11.11,0.11,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.31,-992.69,1.94,0.38,1.97
11831.9110,1391.13,11.13,0.26,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.31,-992.69,1.94,0.38,1.97
11831.9730,1391.18,11.18,0.65,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,1.94,0.38,1.97
11832.0410,1391.18,11.18,-0.07,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,1.88,0.38,1.91
11832.1100,1391.18,11.18,0.03,0.20,39.03,2,-65.76,0.00,0.00,0.00,87.31,-992.69,1.81,0.38,1.85
11832.1730,1391.20,11.20,0.30,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,1.75,0.38,1.79
11832.2340,1391.19,11.19,-0.21,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,1.75,0.38,1.79
11832.2970,1391.16,11.16,-0.34,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,1.75,0.38,1.79
11832.3600,1391.16,11.16,0.05,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,1.75,0.38,1.79
11832.4250,1391.20,11.20,0.38,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,1.75,0.38,1.79
11832.4890,1391.16,11.16,-0.45,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,1.75,0.38,1.79
11832.5520,1391.18,11.18,0.28,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,1.75,0.38,1.79
11832.6140,1391.16,11.16,-0.24,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,1.69,0.38,1.73
11832.6770,1391.17,11.17,0.11,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.31,-992.69,1.69,0.38,1.73
11832.7430,1391.14,11.14,-0.43,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,1.62,0.38,1.67
11832.8050,1391.14,11.14,0.00,0.14,39.03,2,-65.37,-0.00,0.00,0.00,87.31,-992.69,1.62,0.38,1.67
11832.8670,1391.10,11.10,-0.52,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.31,-992.69,1.62,0.38,1.67
11832.9310,1391.10,11.10,0.04,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,1.62,0.38,1.67
11832.9940,1391.05,11.05,-0.69,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.31,-992.69,1.62,0.38,1.67
11833.0610,1391.03,11.03,-0.23,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,1.62,0.38,1.67
11833.1240,1391.03,11.03,0.09,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,1.62,0.38,1.67
11833.1850,1391.01,11.01,-0.27,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,1.56,0.38,1.61
11833.2480,1391.02,11.02,0.02,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,1.56,0.38,1.61
11833.3110,1390.98,10.98,-0.50,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11833.3740,1391.00,11.00,0.35,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11833.4410,1390.98,10.98,-0.32,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11833.5040,1390.98,10.98,-0.02,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11833.5650,1391.00,11.00,0.27,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11833.6270,1390.99,10.99,-0.13,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11833.6920,1390.99,10.99,0.09,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11833.7570,1391.01,11.01,0.19,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11833.8250,1390.97,10.97,-0.45,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11833.8860,1390.94,10.94,-0.36,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11833.9490,1390.91,10.91,-0.45,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11834.0130,1390.96,10.96,0.61,0.19,39.03,2,-65.70,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11834.0790,1390.92,10.92,-0.44,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11834.1430,1390.93,10.93,0.10,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11834.2060,1390.90,10.90,-0.38,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11834.2670,1390.84,10.84,-0.71,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11834.3310,1390.88,10.88,0.46,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11834.3940,1390.87,10.87,-0.15,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11834.4610,1390.88,10.88,0.18,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11834.5240,1390.92,10.92,0.42,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11834.5860,1390.94,10.94,0.37,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11834.6540,1390.94,10.94,0.01,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11834.7160,1390.93,10.93,-0.17,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11834.7830,1390.95,10.95,0.27,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.31,-992.69,1.50,0.31,1.53
11834.8460,1390.93,10.93,-0.30,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.25,-992.75,1.50,0.31,1.53
11834.9070,1390.93,10.93,-0.06,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.25,-992.75,1.50,0.31,1.53
11834.9690,1390.95,10.95,0.27,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.25,-992.75,1.50,0.31,1.53
11835.0330,1390.94,10.94,-0.03,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.25,-992.75,1.50,0.31,1.53
11835.0980,1390.93,10.93,-0.23,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.25,-992.75,1.50,0.31,1.53
11835.1620,1390.90,10.90,-0.33,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.25,-992.75,1.50,0.31,1.53
11835.2250,1390.90,10.90,0.00,0.15,39.03,2,-65.43,-0.00,0.00,0.00,87.25,-992.75,1.50,0.31,1.53
11835.2870,1390.90,10.90,0.00,0.14,39.03,2,-65.37,-0.00,0.00,0.00,87.19,-992.81,1.50,0.31,1.53
11835.3480,1390.93,10.93,0.39,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.19,-992.81,1.50,0.31,1.53
11835.4120,1390.95,10.95,0.27,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.19,-992.81,1.50,0.31,1.53
11835.4770,1390.95,10.95,-0.01,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.19,-992.81,1.50,0.31,1.53
11835.5400,1390.94,10.94,-0.10,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.19,-992.81,1.50,0.31,1.53
11835.6030,1390.99,10.99,0.56,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.19,-992.81,1.50,0.31,1.53
11835.6700,1391.00,11.00,0.18,0.16,39.03,2,-65.50,0.00,0.00,0.00,87.19,-992.81,1.50,0.31,1.53
11835.7340,1391.01,11.01,0.07,0.17,39.03,2,-65.57,0.00,0.00,0.00,87.19,-992.81,1.50,0.31,1.53
11835.8000,1391.03,11.03,0.22,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.19,-992.81,1.50,0.31,1.53
11835.8630,1391.03,11.03,0.03,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.19,-992.81,1.50,0.31,1.53
11835.9260,1391.01,11.01,-0.26,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.19,-992.81,1.50,0.31,1.53
11835.9870,1391.07,11.07,0.84,0.18,39.03,2,-65.63,0.00,0.00,0.00,87.19,-992.81,1.50,0.31,1.53
11836.0490,1391.11,11.11,0.47,0.13,39.03,2,-65.30,0.00,0.00,0.00,87.19,-992.81,1.50,0.31,1.53
11836.1130,1391.16,11.16,0.64,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.19,-992.81,1.50,0.31,1.53
11836.1780,1391.14,11.14,-0.29,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.19,-992.81,1.50,0.31,1.53
11836.2410,1391.13,11.13,-0.09,0.15,39.03,2,-65.43,0.00,0.00,0.00,87.19,-992.81,1.50,0.31,1.53
11836.3050,1391.05,11.05,-0.95,0.14,39.03,2,-65.37,0.00,0.00,0.00,87.19,-992.81,1.50,0.31,1.53
